model,method,corr,cell_type,n_test,recall,confusion
enhancer,lognorm_mean,spearman,pDC,56,0.9285714285714286,B:1; DC:1; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:2; pDC:52
enhancer,pseudobulk_cpm,pearson,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,pseudobulk_cpm,pearson,DC,111,0.8828828828828829,B:0; DC:98; Mono_CD14:9; Mono_CD16:0; NK:1; T_CD4:0; T_CD8:3; pDC:0
enhancer,pseudobulk_cpm,pearson,Mono_CD14,1572,0.9236641221374046,B:7; DC:10; Mono_CD14:1452; Mono_CD16:38; NK:37; T_CD4:16; T_CD8:8; pDC:4
enhancer,pseudobulk_cpm,pearson,Mono_CD16,221,0.9457013574660633,B:1; DC:1; Mono_CD14:9; Mono_CD16:209; NK:0; T_CD4:1; T_CD8:0; pDC:0
enhancer,pseudobulk_cpm,pearson,NK,341,0.8621700879765396,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:294; T_CD4:20; T_CD8:27; pDC:0
enhancer,pseudobulk_cpm,pearson,T_CD4,1771,0.9525691699604744,B:1; DC:1; Mono_CD14:1; Mono_CD16:0; NK:5; T_CD4:1687; T_CD8:72; pDC:4
enhancer,pseudobulk_cpm,pearson,T_CD8,1137,0.673702726473175,B:1; DC:0; Mono_CD14:1; Mono_CD16:0; NK:298; T_CD4:70; T_CD8:766; pDC:1
enhancer,pseudobulk_cpm,pearson,pDC,56,0.9107142857142857,B:0; DC:2; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:1; T_CD8:2; pDC:51
enhancer,pseudobulk_cpm,spearman,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,pseudobulk_cpm,spearman,DC,111,0.7657657657657657,B:1; DC:85; Mono_CD14:3; Mono_CD16:17; NK:1; T_CD4:0; T_CD8:4; pDC:0
enhancer,pseudobulk_cpm,spearman,Mono_CD14,1572,0.36895674300254455,B:7; DC:4; Mono_CD14:580; Mono_CD16:916; NK:32; T_CD4:14; T_CD8:16; pDC:3
enhancer,pseudobulk_cpm,spearman,Mono_CD16,221,0.9773755656108597,B:2; DC:0; Mono_CD14:2; Mono_CD16:216; NK:0; T_CD4:0; T_CD8:1; pDC:0
enhancer,pseudobulk_cpm,spearman,NK,341,0.7565982404692082,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:258; T_CD4:12; T_CD8:71; pDC:0
enhancer,pseudobulk_cpm,spearman,T_CD4,1771,0.9090909090909091,B:1; DC:0; Mono_CD14:5; Mono_CD16:0; NK:0; T_CD4:1610; T_CD8:154; pDC:1
enhancer,pseudobulk_cpm,spearman,T_CD8,1137,0.7642919964819701,B:1; DC:0; Mono_CD14:2; Mono_CD16:0; NK:232; T_CD4:33; T_CD8:869; pDC:0
enhancer,pseudobulk_cpm,spearman,pDC,56,0.9107142857142857,B:1; DC:2; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:2; pDC:51
enhancer,depth_matched,pearson,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,depth_matched,pearson,DC,111,0.8378378378378378,B:0; DC:93; Mono_CD14:13; Mono_CD16:0; NK:1; T_CD4:0; T_CD8:4; pDC:0
enhancer,depth_matched,pearson,Mono_CD14,1572,0.9344783715012722,B:8; DC:6; Mono_CD14:1469; Mono_CD16:25; NK:35; T_CD4:16; T_CD8:9; pDC:4
enhancer,depth_matched,pearson,Mono_CD16,221,0.9276018099547512,B:1; DC:0; Mono_CD14:14; Mono_CD16:205; NK:0; T_CD4:1; T_CD8:0; pDC:0
enhancer,depth_matched,pearson,NK,341,0.8269794721407625,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:282; T_CD4:21; T_CD8:38; pDC:0
enhancer,depth_matched,pearson,T_CD4,1771,0.9469226425748165,B:1; DC:5; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:1677; T_CD8:87; pDC:1
enhancer,depth_matched,pearson,T_CD8,1137,0.6948109058927001,B:0; DC:1; Mono_CD14:1; Mono_CD16:0; NK:275; T_CD4:70; T_CD8:790; pDC:0
enhancer,depth_matched,pearson,pDC,56,0.8928571428571429,B:0; DC:2; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:2; T_CD8:2; pDC:50
enhancer,depth_matched,spearman,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,depth_matched,spearman,DC,111,0.7837837837837838,B:1; DC:87; Mono_CD14:9; Mono_CD16:8; NK:2; T_CD4:0; T_CD8:4; pDC:0
enhancer,depth_matched,spearman,Mono_CD14,1572,0.7697201017811705,B:9; DC:4; Mono_CD14:1210; Mono_CD16:285; NK:30; T_CD4:14; T_CD8:17; pDC:3
enhancer,depth_matched,spearman,Mono_CD16,221,0.9773755656108597,B:2; DC:0; Mono_CD14:2; Mono_CD16:216; NK:0; T_CD4:0; T_CD8:1; pDC:0
enhancer,depth_matched,spearman,NK,341,0.7155425219941349,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:244; T_CD4:10; T_CD8:87; pDC:0
enhancer,depth_matched,spearman,T_CD4,1771,0.9096555618294748,B:1; DC:1; Mono_CD14:4; Mono_CD16:0; NK:0; T_CD4:1611; T_CD8:153; pDC:1
enhancer,depth_matched,spearman,T_CD8,1137,0.793315743183817,B:1; DC:0; Mono_CD14:2; Mono_CD16:0; NK:202; T_CD4:30; T_CD8:902; pDC:0
enhancer,depth_matched,spearman,pDC,56,0.8928571428571429,B:1; DC:2; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:3; pDC:50
enhancer,cpm_mean,pearson,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,cpm_mean,pearson,DC,111,0.6666666666666666,B:0; DC:74; Mono_CD14:30; Mono_CD16:0; NK:1; T_CD4:2; T_CD8:4; pDC:0
enhancer,cpm_mean,pearson,Mono_CD14,1572,0.9408396946564885,B:8; DC:5; Mono_CD14:1479; Mono_CD16:17; NK:34; T_CD4:15; T_CD8:10; pDC:4
enhancer,cpm_mean,pearson,Mono_CD16,221,0.8868778280542986,B:1; DC:0; Mono_CD14:23; Mono_CD16:196; NK:0; T_CD4:1; T_CD8:0; pDC:0
enhancer,cpm_mean,pearson,NK,341,0.8152492668621701,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:278; T_CD4:27; T_CD8:36; pDC:0
enhancer,cpm_mean,pearson,T_CD4,1771,0.9548277809147374,B:1; DC:3; Mono_CD14:1; Mono_CD16:0; NK:0; T_CD4:1691; T_CD8:73; pDC:2
enhancer,cpm_mean,pearson,T_CD8,1137,0.6789797713280563,B:1; DC:0; Mono_CD14:1; Mono_CD16:0; NK:269; T_CD4:93; T_CD8:772; pDC:1
enhancer,cpm_mean,pearson,pDC,56,0.8928571428571429,B:0; DC:0; Mono_CD14:1; Mono_CD16:0; NK:0; T_CD4:2; T_CD8:3; pDC:50
enhancer,cpm_mean,spearman,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,cpm_mean,spearman,DC,111,0.6126126126126126,B:1; DC:68; Mono_CD14:25; Mono_CD16:10; NK:1; T_CD4:0; T_CD8:6; pDC:0
enhancer,cpm_mean,spearman,Mono_CD14,1572,0.8416030534351145,B:8; DC:2; Mono_CD14:1323; Mono_CD16:174; NK:27; T_CD4:16; T_CD8:19; pDC:3
enhancer,cpm_mean,spearman,Mono_CD16,221,0.9683257918552036,B:2; DC:0; Mono_CD14:4; Mono_CD16:214; NK:0; T_CD4:0; T_CD8:1; pDC:0
enhancer,cpm_mean,spearman,NK,341,0.7038123167155426,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:240; T_CD4:11; T_CD8:90; pDC:0
enhancer,cpm_mean,spearman,T_CD4,1771,0.9215132693393563,B:1; DC:0; Mono_CD14:5; Mono_CD16:0; NK:0; T_CD4:1632; T_CD8:132; pDC:1
enhancer,cpm_mean,spearman,T_CD8,1137,0.7985927880386984,B:1; DC:0; Mono_CD14:2; Mono_CD16:0; NK:189; T_CD4:37; T_CD8:908; pDC:0
enhancer,cpm_mean,spearman,pDC,56,0.9107142857142857,B:1; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:4; pDC:51
enhancer,archr_style,pearson,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,archr_style,pearson,DC,111,0.8468468468468469,B:0; DC:94; Mono_CD14:14; Mono_CD16:0; NK:1; T_CD4:0; T_CD8:2; pDC:0
enhancer,archr_style,pearson,Mono_CD14,1572,0.9236641221374046,B:7; DC:9; Mono_CD14:1452; Mono_CD16:44; NK:33; T_CD4:14; T_CD8:9; pDC:4
enhancer,archr_style,pearson,Mono_CD16,221,0.9502262443438914,B:1; DC:0; Mono_CD14:10; Mono_CD16:210; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,archr_style,pearson,NK,341,0.8387096774193549,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:286; T_CD4:12; T_CD8:43; pDC:0
enhancer,archr_style,pearson,T_CD4,1771,0.9277244494635799,B:1; DC:4; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:1643; T_CD8:121; pDC:2
enhancer,archr_style,pearson,T_CD8,1137,0.7194371152154794,B:1; DC:1; Mono_CD14:0; Mono_CD16:0; NK:282; T_CD4:34; T_CD8:818; pDC:1
enhancer,archr_style,pearson,pDC,56,0.9642857142857143,B:0; DC:1; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:1; pDC:54
enhancer,archr_style,spearman,B,397,1.0,B:397; DC:0; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:0; pDC:0
enhancer,archr_style,spearman,DC,111,0.7657657657657657,B:1; DC:85; Mono_CD14:18; Mono_CD16:2; NK:1; T_CD4:0; T_CD8:4; pDC:0
enhancer,archr_style,spearman,Mono_CD14,1572,0.8759541984732825,B:9; DC:3; Mono_CD14:1377; Mono_CD16:120; NK:29; T_CD4:15; T_CD8:16; pDC:3
enhancer,archr_style,spearman,Mono_CD16,221,0.9592760180995475,B:2; DC:0; Mono_CD14:6; Mono_CD16:212; NK:0; T_CD4:0; T_CD8:1; pDC:0
enhancer,archr_style,spearman,NK,341,0.7331378299120235,B:0; DC:0; Mono_CD14:0; Mono_CD16:0; NK:250; T_CD4:11; T_CD8:80; pDC:0
enhancer,archr_style,spearman,T_CD4,1771,0.911914172783738,B:1; DC:4; Mono_CD14:1; Mono_CD16:0; NK:0; T_CD4:1615; T_CD8:149; pDC:1
enhancer,archr_style,spearman,T_CD8,1137,0.7783641160949868,B:1; DC:1; Mono_CD14:1; Mono_CD16:0; NK:217; T_CD4:32; T_CD8:885; pDC:0
enhancer,archr_style,spearman,pDC,56,0.9285714285714286,B:1; DC:1; Mono_CD14:0; Mono_CD16:0; NK:0; T_CD4:0; T_CD8:2; pDC:52
