cohort,target_depth,spread,deep_type,seed,cell_type,n_cells,imposed_factor,realised_median_rowsum,detection_rate,mean_lognorm_profile,mean_cpm_profile,mean_raw_profile,mean_zscale_profile,share_raw_mean,share_zscale_mean,share_lognorm_mean,share_pseudobulk_cpm,share_cpm_mean
HCC,5629.6,20,NK_cytotoxic_T,1,Endothelial_stromal,1137,0.091028210151304,509.0,0.0080006522439881,0.0251740765355578,0.172571486120933,0.0085144981070941,-0.1094490151658092,0.0159456054670647,0.0184306348905033,0.0864583153571366,0.1964036101955235,0.1951265811862564
HCC,5629.6,20,NK_cytotoxic_T,1,Hepatocyte,1415,0.05,278.0,0.0044445198145538,0.0165876326462755,0.1725714847123702,0.0046427096382273,-0.1201140032357168,0.0069891452534212,0.0082316599651405,0.052151103594664,0.2391840820059709,0.2394774535351269
HCC,5629.6,20,NK_cytotoxic_T,1,Macrophage,2079,0.1657227008669993,924.0,0.0140532246451249,0.0365138418003012,0.1725714852810493,0.0152592374450279,-0.0902790968928669,0.0280256096087804,0.0321155538681899,0.1092377517386577,0.1790256613802267,0.175539717327903
HCC,5629.6,20,NK_cytotoxic_T,1,NK_cytotoxic_T,3677,1.0,5620.0,0.0706251726374286,0.0845496281325522,0.1725714559899413,0.0938932507319305,0.1055293141738145,0.7641983191537094,0.7439901979394964,0.4526722694876352,0.138005418744715,0.1387819904395396
HCC,5629.6,40,NK_cytotoxic_T,1,B_cell,416,0.0522819776295636,292.0,0.0046256177097298,0.0170961623348148,0.1726906942120664,0.0048338864970489,-0.1114548211086713,0.0074947761065156,0.0082891532975287,0.0247983836151069,0.1583400970521698,0.1578047559017044
HCC,5629.6,40,NK_cytotoxic_T,1,CD4_T,3305,0.1093362073943278,602.0,0.0089954815476893,0.0271771692663362,0.1726906928310227,0.009592719841066,-0.0983009402559887,0.0020377501856424,0.002089557393752,0.0107413611480477,0.1117308788229402,0.1182585870447441
HCC,5629.6,40,NK_cytotoxic_T,1,Endothelial_stromal,1137,0.025,139.0,0.0022532778629738,0.0099579850023549,0.1726906944684056,0.0023378097586159,-0.118360975539668,0.0021240955324917,0.0024694769198887,0.0208955739375205,0.1708083651372027,0.1695477230732036
HCC,5629.6,40,NK_cytotoxic_T,1,Hepatocyte,1415,0.4781762498950184,2681.0,0.0375199267164525,0.0638392225478734,0.1726906967051573,0.0443813496247577,0.0116677619942898,0.3500785742656328,0.3747733434645207,0.4443676930250229,0.2764259934032155,0.2686549121867823
HCC,5629.6,40,NK_cytotoxic_T,1,Macrophage,2079,0.2286525259636631,1276.0,0.0190075255495816,0.0439788309730542,0.172690701431956,0.0210487694384287,-0.062236827767903,0.0395807069957,0.04306905900841,0.1019911236983439,0.1705838672353946,0.1717236258138049
HCC,5629.6,40,NK_cytotoxic_T,1,NK_cytotoxic_T,3677,1.0,5622.0,0.0706455885911913,0.0846202504596571,0.172690644744585,0.0939553424496141,0.1293666541511969,0.5986840969140172,0.5693094099158996,0.397205864575958,0.1121107983490769,0.1140103959797606
HCC,5629.6,1,NK_cytotoxic_T,2,B_cell,416,1.0,5623.0,0.0700119736918802,0.0837298237380971,0.1716472982495989,0.0918420329906108,-0.0092720947537391,0.1473248768430628,0.1440464134296847,0.1496764448411404,0.1502600456581815,0.1530235671741705
HCC,5629.6,1,NK_cytotoxic_T,2,CD4_T,3305,1.0,5607.0,0.0661566533519253,0.0812178242037358,0.1716472862837115,0.0872016008434763,-0.021493097962733,0.0416073053090509,0.0388609485229749,0.0489194802519782,0.0653117973188691,0.06606704543504
HCC,5629.6,1,NK_cytotoxic_T,2,Endothelial_stromal,1137,1.0,5620.0,0.0691968668295943,0.0827634728496847,0.1716472851129093,0.0929910338968995,-0.0029074330031069,0.199694467807549,0.1962443570950411,0.1907516435228891,0.194957002351568,0.1939614480166154
HCC,5629.6,1,NK_cytotoxic_T,2,Hepatocyte,1415,1.0,5618.0,0.0699931542123015,0.0834762336287932,0.1716472769495063,0.0922158313761194,0.0018225238312385,0.295816955320208,0.3065449115158173,0.3047941090646938,0.2942378001682144,0.2918862321701368
HCC,5629.6,1,NK_cytotoxic_T,2,Macrophage,2079,1.0,5620.0,0.069272403851843,0.0831335661488173,0.1716472899007235,0.0915888852173374,-0.0053436317111023,0.1582073156078889,0.1578811857395423,0.1569714550541547,0.1593745172419712,0.158808081154843
HCC,5629.6,1,NK_cytotoxic_T,2,NK_cytotoxic_T,3677,1.0,5623.0,0.0706616264265607,0.0841156629543015,0.1716472694984346,0.0934102827973046,-0.0116635109875868,0.1573490791122401,0.1564221836969395,0.1488868672651435,0.1358588372611957,0.1362536260491941
