cohort,target_depth,spread,deep_type,seed,method,n_cells,n_genes_expressed,realised_spread,top_share,top_type,deep_wins,deep_type_share,shallowest_type,rho_depth_share,p_depth_share,rho_detection_share,markers_correct,markers_total,perm_p,null_mean,per_lineage
LUAD,2679.4000000000015,5,T_NK,0,cpm_mean,53308,18295,5.022556304931641,0.21661656190215905,T_NK,1.0,0.21661656190215905,Epithelial,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,23,36,0.0,6.009,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,0,raw_mean,53308,18291,10.645418167114258,0.8119840358646329,T_NK,1.0,0.8119840358646329,Fibroblast,1.0,0.0,1.0,15,36,0.0,5.92,B_cell 4/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,0,zscale_mean,53308,18291,10.645418167114258,0.7862883385271445,T_NK,1.0,0.7862883385271445,Fibroblast,1.0,0.0,1.0,16,36,0.0,5.9965,B_cell 4/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 1/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,0,lognorm_mean,53308,18291,10.645418167114258,0.6726258815811055,T_NK,1.0,0.6726258815811055,Fibroblast,1.0,0.0,1.0,19,36,0.0,6.0465,B_cell 5/6; Endothelial 2/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 1/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,0,pseudobulk_cpm,53308,18291,10.645418167114258,0.21190749548958504,T_NK,1.0,0.21190749548958504,Fibroblast,0.08571428571428573,0.8717434402332361,0.08571428571428573,23,36,0.0,6.077,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,0,cpm_mean,53308,18291,10.645418167114258,0.2078617899513422,Macrophage,0.0,0.20726040129025203,Fibroblast,-0.14285714285714288,0.7871720116618076,-0.14285714285714288,24,36,0.0,5.9265,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 1/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,0,raw_mean,53308,18291,20.25,0.8785741621562517,T_NK,1.0,0.8785741621562517,Epithelial,0.942857142857143,0.004804664723032055,0.942857142857143,13,36,0.0,5.96,B_cell 4/6; Endothelial 0/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 3/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,0,zscale_mean,53308,18291,20.25,0.8459351593679952,T_NK,1.0,0.8459351593679952,Epithelial,1.0,0.0,1.0,13,36,0.0,6.054,B_cell 4/6; Endothelial 0/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 3/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,0,lognorm_mean,53308,18291,20.25,0.7339675250123011,T_NK,1.0,0.7339675250123011,Epithelial,0.8285714285714287,0.04156268221574335,0.8285714285714287,20,36,0.0,6.0325,B_cell 6/6; Endothelial 1/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,0,pseudobulk_cpm,53308,18291,20.25,0.2540593734623585,Epithelial,0.0,0.18407960199004975,Epithelial,0.028571428571428574,0.9571545189504373,0.028571428571428574,24,36,0.0,6.029,B_cell 6/6; Endothelial 2/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,0,cpm_mean,53308,18291,20.25,0.2532392980154174,Epithelial,0.0,0.17850308895085015,Epithelial,0.028571428571428574,0.9571545189504373,0.028571428571428574,23,36,0.0,5.9625,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,0,raw_mean,53308,18285,41.092308044433594,0.9607328411266065,T_NK,1.0,0.9607328411266065,Macrophage,1.0,0.0,1.0,7,36,0.2895,5.979,B_cell 1/6; Endothelial 0/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,0,zscale_mean,53308,18285,41.092308044433594,0.9470604320481268,T_NK,1.0,0.9470604320481268,Macrophage,1.0,0.0,1.0,9,36,0.0445,6.0065,B_cell 2/6; Endothelial 1/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,0,lognorm_mean,53308,18285,41.092308044433594,0.8560021875854525,T_NK,1.0,0.8560021875854525,Macrophage,1.0,0.0,1.0,15,36,0.0005,6.091,B_cell 4/6; Endothelial 1/6; Epithelial 3/6; Fibroblast 1/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,0,pseudobulk_cpm,53308,18285,41.092308044433594,0.24763467322942304,Macrophage,0.0,0.17478807765928356,Macrophage,-0.5428571428571429,0.26570262390670546,-0.5428571428571429,26,36,0.0,5.9425,B_cell 6/6; Endothelial 4/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,0,cpm_mean,53308,18285,41.092308044433594,0.24703308722996992,Macrophage,0.0,0.16920973475526388,Macrophage,-0.5428571428571429,0.26570262390670546,-0.5428571428571429,26,36,0.0,5.998,B_cell 6/6; Endothelial 4/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,1,raw_mean,53308,18301,1.015770435333252,0.2839189115348888,T_NK,1.0,0.2839189115348888,Fibroblast,,,0.7142857142857143,24,36,0.0,5.9885,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,1,zscale_mean,53308,18301,1.015770435333252,0.2843560461176985,T_NK,1.0,0.2843560461176985,Fibroblast,,,0.7142857142857143,24,36,0.0,6.0635,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,1,lognorm_mean,53308,18301,1.015770435333252,0.30752417900661166,T_NK,1.0,0.30752417900661166,Fibroblast,,,0.7714285714285715,24,36,0.0,5.859,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,1,pseudobulk_cpm,53308,18301,1.015770435333252,0.25364734167531827,T_NK,1.0,0.25364734167531827,Fibroblast,,,0.2,24,36,0.0,6.0125,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,1,cpm_mean,53308,18301,1.015770435333252,0.246817113818917,T_NK,1.0,0.246817113818917,Fibroblast,,,0.2,24,36,0.0,5.9815,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,1,raw_mean,53308,18301,2.0075130462646484,0.6257035134692094,T_NK,1.0,0.6257035134692094,Macrophage,0.6,0.208,0.8285714285714287,24,36,0.0,6.0005,B_cell 6/6; Endothelial 2/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,1,zscale_mean,53308,18301,2.0075130462646484,0.616796896344462,T_NK,1.0,0.616796896344462,Macrophage,0.6,0.208,0.8285714285714287,24,36,0.0,5.954,B_cell 6/6; Endothelial 2/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,1,lognorm_mean,53308,18301,2.0075130462646484,0.5098082072017922,T_NK,1.0,0.5098082072017922,Macrophage,0.6,0.208,0.8285714285714287,23,36,0.0,5.949,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,1,pseudobulk_cpm,53308,18301,2.0075130462646484,0.24506857548767827,T_NK,1.0,0.24506857548767827,Macrophage,0.2571428571428572,0.6227871720116619,0.3142857142857143,23,36,0.0,5.9555,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,1,cpm_mean,53308,18301,2.0075130462646484,0.24009616960821814,T_NK,1.0,0.24009616960821814,Macrophage,0.2571428571428572,0.6227871720116619,0.3142857142857143,24,36,0.0,5.9785,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,1,raw_mean,53308,18297,5.2289628982543945,0.7584303437722031,T_NK,1.0,0.7584303437722031,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,20,36,0.0,5.974,B_cell 6/6; Endothelial 0/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,1,zscale_mean,53308,18297,5.2289628982543945,0.7412144067333443,T_NK,1.0,0.7412144067333443,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,20,36,0.0,6.0485,B_cell 6/6; Endothelial 0/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,1,lognorm_mean,53308,18297,5.2289628982543945,0.622615729354539,T_NK,1.0,0.622615729354539,Fibroblast,0.942857142857143,0.004804664723032055,0.942857142857143,22,36,0.0,5.997,B_cell 6/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,1,pseudobulk_cpm,53308,18297,5.2289628982543945,0.21965349510848772,T_NK,1.0,0.21965349510848772,Fibroblast,0.6,0.208,0.6,23,36,0.0,5.999,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,1,cpm_mean,53308,18297,5.2289628982543945,0.21484396349128274,T_NK,1.0,0.21484396349128274,Fibroblast,0.6,0.208,0.6,23,36,0.0,5.98,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,1,raw_mean,53308,18297,10.117424011230469,0.8172377985462098,T_NK,1.0,0.8172377985462098,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,12,36,0.0015,6.052,B_cell 0/6; Endothelial 5/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,1,zscale_mean,53308,18297,10.117424011230469,0.7941192545225993,T_NK,1.0,0.7941192545225993,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,12,36,0.0,5.9655,B_cell 0/6; Endothelial 5/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,1,lognorm_mean,53308,18297,10.117424011230469,0.6863966770508827,T_NK,1.0,0.6863966770508827,Macrophage,0.8285714285714287,0.04156268221574335,0.8285714285714287,16,36,0.0,6.0915,B_cell 1/6; Endothelial 5/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,1,pseudobulk_cpm,53308,18297,10.117424011230469,0.22763294529157785,Macrophage,0.0,0.20866808766464448,Macrophage,-0.3714285714285715,0.4684781341107872,-0.3714285714285715,24,36,0.0,6.0025,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,1,cpm_mean,53308,18297,10.117424011230469,0.22910859703776576,Macrophage,0.0,0.2044597474995901,Macrophage,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,24,36,0.0,6.062,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,1,raw_mean,53308,18283,20.234848022460938,0.9316851720177214,T_NK,1.0,0.9316851720177214,B_cell,1.0,0.0,1.0,11,36,0.008,5.989,B_cell 0/6; Endothelial 0/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 2/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,1,zscale_mean,53308,18283,20.234848022460938,0.9127604878849204,T_NK,1.0,0.9127604878849204,B_cell,0.942857142857143,0.004804664723032055,0.942857142857143,11,36,0.007,6.0155,B_cell 0/6; Endothelial 0/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 2/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,1,lognorm_mean,53308,18283,20.234848022460938,0.8150741125635836,T_NK,1.0,0.8150741125635836,B_cell,0.942857142857143,0.004804664723032055,0.942857142857143,17,36,0.0,5.9965,B_cell 1/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,1,pseudobulk_cpm,53308,18283,20.234848022460938,0.22589290597823114,B_cell,0.0,0.19132527484548487,B_cell,-0.2571428571428572,0.6227871720116619,-0.2571428571428572,23,36,0.0,5.963,B_cell 5/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,1,cpm_mean,53308,18283,20.234848022460938,0.22594760159711208,B_cell,0.0,0.1879888420937483,B_cell,-0.2571428571428572,0.6227871720116619,-0.2571428571428572,23,36,0.0,6.093,B_cell 5/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,1,raw_mean,53308,18277,41.092308044433594,0.8928708212507523,T_NK,1.0,0.8928708212507523,Macrophage,1.0,0.0,1.0,14,36,0.0,6.003,B_cell 0/6; Endothelial 5/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,1,zscale_mean,53308,18277,41.092308044433594,0.8678120041582317,T_NK,1.0,0.8678120041582317,Macrophage,1.0,0.0,1.0,14,36,0.0,6.0595,B_cell 0/6; Endothelial 5/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,1,lognorm_mean,53308,18277,41.092308044433594,0.7586584231547847,T_NK,1.0,0.7586584231547847,Macrophage,1.0,0.0,1.0,15,36,0.0,5.9605,B_cell 1/6; Endothelial 5/6; Epithelial 3/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,1,pseudobulk_cpm,53308,18277,41.092308044433594,0.257974503474312,Macrophage,0.0,0.17710784045521694,Macrophage,-0.6,0.208,-0.6,22,36,0.0,5.976,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,1,cpm_mean,53308,18277,41.092308044433594,0.25846692564425233,Macrophage,0.0,0.17267604092575367,Macrophage,-0.6,0.208,-0.6,23,36,0.0,5.97,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,2,raw_mean,53308,18301,1.0144212245941162,0.2810775367466259,T_NK,1.0,0.2810775367466259,Fibroblast,,,0.7714285714285715,23,36,0.0,6.0645,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,2,zscale_mean,53308,18301,1.0144212245941162,0.280585760340965,T_NK,1.0,0.280585760340965,Fibroblast,,,0.7714285714285715,23,36,0.0,6.0215,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,2,lognorm_mean,53308,18301,1.0144212245941162,0.30380853505272937,T_NK,1.0,0.30380853505272937,Fibroblast,,,0.7714285714285715,23,36,0.0,6.0375,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,2,pseudobulk_cpm,53308,18301,1.0144212245941162,0.24916671220151904,T_NK,1.0,0.24916671220151904,Fibroblast,,,0.2571428571428572,23,36,0.0,5.953,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,1,T_NK,2,cpm_mean,53308,18301,1.0144212245941162,0.24118900606524232,T_NK,1.0,0.24118900606524232,Fibroblast,,,0.2571428571428572,23,36,0.0,6.0855,B_cell 6/6; Endothelial 1/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,2,raw_mean,53308,18304,2.005251407623291,0.6923623251748252,T_NK,1.0,0.6923623251748252,Endothelial,0.6571428571428573,0.1561749271137024,0.942857142857143,21,36,0.0,6.033,B_cell 4/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 1/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,2,zscale_mean,53308,18304,2.005251407623291,0.6815450174825175,T_NK,1.0,0.6815450174825175,Endothelial,0.6571428571428573,0.1561749271137024,0.942857142857143,20,36,0.0,5.9635,B_cell 4/6; Endothelial 0/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,2,lognorm_mean,53308,18304,2.005251407623291,0.5655594405594405,T_NK,1.0,0.5655594405594405,Endothelial,0.4285714285714286,0.3965014577259473,0.8285714285714287,24,36,0.0,5.9945,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,2,pseudobulk_cpm,53308,18304,2.005251407623291,0.24688592657342656,T_NK,1.0,0.24688592657342656,Endothelial,0.48571428571428577,0.3287230320699708,0.7142857142857143,24,36,0.0,5.993,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,2,T_NK,2,cpm_mean,53308,18304,2.005251407623291,0.24076704545454544,T_NK,1.0,0.24076704545454544,Endothelial,0.6,0.208,0.8857142857142858,24,36,0.0,6.0475,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,2,raw_mean,53308,18296,5.041509628295898,0.8436816790555313,T_NK,1.0,0.8436816790555313,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,16,36,0.0,5.9755,B_cell 1/6; Endothelial 5/6; Epithelial 3/6; Fibroblast 1/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,2,zscale_mean,53308,18296,5.041509628295898,0.8196327066025361,T_NK,1.0,0.8196327066025361,Macrophage,0.8285714285714287,0.04156268221574335,0.8285714285714287,17,36,0.0,5.9895,B_cell 2/6; Endothelial 5/6; Epithelial 3/6; Fibroblast 1/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,2,lognorm_mean,53308,18296,5.041509628295898,0.7033777874945343,T_NK,1.0,0.7033777874945343,Macrophage,0.753702346348183,0.08352328137325983,0.753702346348183,18,36,0.0,5.9475,B_cell 3/6; Endothelial 5/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 0/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,2,pseudobulk_cpm,53308,18296,5.041509628295898,0.22726278968080454,T_NK,1.0,0.22726278968080454,Macrophage,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,25,36,0.0,6.0245,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 1/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,5,T_NK,2,cpm_mean,53308,18296,5.041509628295898,0.22021206821163095,T_NK,1.0,0.22021206821163095,Macrophage,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,24,36,0.0,6.0275,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,2,raw_mean,53308,18294,10.083019256591797,0.8141467147698699,T_NK,1.0,0.8141467147698699,B_cell,0.942857142857143,0.004804664723032055,0.942857142857143,15,36,0.0,5.9895,B_cell 0/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,2,zscale_mean,53308,18294,10.083019256591797,0.7927189242374549,T_NK,1.0,0.7927189242374549,B_cell,0.942857142857143,0.004804664723032055,0.942857142857143,15,36,0.0,6.0305,B_cell 0/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,2,lognorm_mean,53308,18294,10.083019256591797,0.6855799715753799,T_NK,1.0,0.6855799715753799,B_cell,0.942857142857143,0.004804664723032055,0.942857142857143,16,36,0.0,6.006,B_cell 0/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,2,pseudobulk_cpm,53308,18294,10.083019256591797,0.21149010604569804,B_cell,0.0,0.21083415327429758,B_cell,-0.14285714285714288,0.7871720116618076,-0.14285714285714288,24,36,0.0,5.9125,B_cell 6/6; Endothelial 2/6; Epithelial 4/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,10,T_NK,2,cpm_mean,53308,18294,10.083019256591797,0.2115994315075981,B_cell,0.0,0.20531321744834372,B_cell,-0.14285714285714288,0.7871720116618076,-0.14285714285714288,25,36,0.0,5.915,B_cell 6/6; Endothelial 2/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,2,raw_mean,53308,18287,20.234848022460938,0.8775632963307267,T_NK,1.0,0.8775632963307267,Endothelial,0.942857142857143,0.004804664723032055,0.942857142857143,14,36,0.0,6.0725,B_cell 4/6; Endothelial 0/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,2,zscale_mean,53308,18287,20.234848022460938,0.8435500628862033,T_NK,1.0,0.8435500628862033,Endothelial,0.942857142857143,0.004804664723032055,0.942857142857143,14,36,0.0,5.993,B_cell 4/6; Endothelial 0/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,2,lognorm_mean,53308,18287,20.234848022460938,0.7331984469841965,T_NK,1.0,0.7331984469841965,Endothelial,0.942857142857143,0.004804664723032055,0.942857142857143,19,36,0.0,5.989,B_cell 6/6; Endothelial 0/6; Epithelial 2/6; Fibroblast 0/6; Macrophage 5/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,2,pseudobulk_cpm,53308,18287,20.234848022460938,0.2127741018209657,Epithelial,0.0,0.18663531470443484,Endothelial,0.028571428571428574,0.9571545189504373,0.028571428571428574,24,36,0.0,6.0055,B_cell 6/6; Endothelial 1/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,20,T_NK,2,cpm_mean,53308,18287,20.234848022460938,0.2126100508557992,Epithelial,0.0,0.1803466943730519,Endothelial,-0.14285714285714288,0.7871720116618076,-0.14285714285714288,23,36,0.0,6.0015,B_cell 6/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,2,raw_mean,53308,18287,41.092308044433594,0.8891562312024935,T_NK,1.0,0.8891562312024935,Epithelial,0.942857142857143,0.004804664723032055,0.942857142857143,13,36,0.0005,5.9835,B_cell 0/6; Endothelial 1/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,2,zscale_mean,53308,18287,41.092308044433594,0.8711653086892328,T_NK,1.0,0.8711653086892328,Epithelial,0.942857142857143,0.004804664723032055,0.942857142857143,13,36,0.0,6.0015,B_cell 0/6; Endothelial 1/6; Epithelial 0/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,2,lognorm_mean,53308,18287,41.092308044433594,0.7713129545578826,T_NK,1.0,0.7713129545578826,Epithelial,0.942857142857143,0.004804664723032055,0.942857142857143,16,36,0.0,6.1025,B_cell 1/6; Endothelial 2/6; Epithelial 1/6; Fibroblast 0/6; Macrophage 6/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,2,pseudobulk_cpm,53308,18287,41.092308044433594,0.27336359162246404,Epithelial,0.0,0.1620823535845136,Epithelial,-0.14285714285714288,0.7871720116618076,-0.14285714285714288,21,36,0.0,5.9935,B_cell 5/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 1/6; Macrophage 4/6; T_NK 6/6
LUAD,2679.4000000000015,40,T_NK,2,cpm_mean,53308,18287,41.092308044433594,0.27177776562585443,Epithelial,0.0,0.16022310931262645,Epithelial,-0.48571428571428577,0.3287230320699708,-0.48571428571428577,20,36,0.0,5.9855,B_cell 5/6; Endothelial 0/6; Epithelial 5/6; Fibroblast 1/6; Macrophage 3/6; T_NK 6/6
