cohort,seed,mixture_variant,geneset,method,truth,n_genes,rmse,pearson_r,n_degenerate,deepest_type,bias_deepest,max_abs_bias_type,max_abs_bias,bias__B_cell,bias__CD4_T,bias__Endothelial_stromal,bias__Hepatocyte,bias__Macrophage,bias__NK_cytotoxic_T,bias__Endothelial,bias__Epithelial,bias__Fibroblast,bias__Mast,bias__Other_Myeloid,bias__T_NK
HCC,1,rawsum,own,lognorm_mean_expm1,fragfrac,1200,0.04065174647347262,0.9694062394372114,0,Endothelial_stromal,-0.02333374401148613,CD4_T,0.046810095104664426,-0.03829776411900218,0.046810095104664426,-0.02333374401148613,0.005197318269951059,0.011131217641962616,-0.0015071228860897964,,,,,,
HCC,1,rawsum,own,pseudobulk_cpm,cellfrac,1200,0.0583533749437779,0.9155697581143866,0,Endothelial_stromal,0.07115014737622997,Endothelial_stromal,0.07115014737622997,0.01774417397352264,-0.041414303490274376,0.07115014737622997,0.018397597872271236,-0.03328423976107344,-0.03259337597067599,,,,,,
HCC,1,rawsum,own,pseudobulk_cpm,fragfrac,1200,0.02789572864104208,0.9831335625841722,0,Endothelial_stromal,-0.013156112712178132,Endothelial_stromal,0.013156112712178132,0.0010912820989220284,0.011453328819982593,-0.013156112712178132,-0.0005341545203199933,0.0068175609171041264,-0.005671904603510623,,,,,,
HCC,1,rawsum,own,depth_matched,cellfrac,1200,0.05520203464865028,0.9199645565153005,0,Endothelial_stromal,0.0686267281537391,Endothelial_stromal,0.0686267281537391,-0.024009437907484745,-0.0058869304003985375,0.0686267281537391,0.02926903594758617,-0.031042575449515327,-0.03695682034392664,,,,,,
HCC,1,rawsum,own,depth_matched,fragfrac,1200,0.04194375378072463,0.9649241847412607,0,Endothelial_stromal,-0.015679531934669012,CD4_T,0.04698070190985844,-0.04066232978208536,0.04698070190985844,-0.015679531934669012,0.010337283554994931,0.009059225228662263,-0.010035348976761276,,,,,,
HCC,1,rawsum,own,cpm_mean,cellfrac,1200,0.0591912157280776,0.907879635360952,0,Endothelial_stromal,0.07533117870446078,Endothelial_stromal,0.07533117870446078,-0.02204697292210235,-0.018482905748397838,0.07533117870446078,0.0341580483097216,-0.030991876261640076,-0.03796747208204207,,,,,,
HCC,1,rawsum,own,cpm_mean,fragfrac,1200,0.03890908164503977,0.9700791456362022,0,Endothelial_stromal,-0.008975081383947333,B_cell,0.03869986479670297,-0.03869986479670297,0.03438472656185912,-0.008975081383947333,0.015226295917130364,0.009109924416537489,-0.011046000714876707,,,,,,
HCC,1,cellnorm,common,raw_mean,cellfrac,1200,0.056741546034244444,0.9295655269023212,0,Endothelial_stromal,-0.0684195838182217,Endothelial_stromal,0.0684195838182217,0.012029963983210115,0.028836650486385194,-0.0684195838182217,-0.02145230981685012,0.029976319165549912,0.019028959999926636,,,,,,
HCC,1,cellnorm,common,raw_mean,fragfrac,1200,0.10748774336083114,0.7503699077011308,0,Endothelial_stromal,-0.15272584390662983,Endothelial_stromal,0.15272584390662983,-0.004622927891390488,0.08170428279664214,-0.15272584390662983,-0.040384062209441345,0.0700781198437275,0.04595043136709199,,,,,,
HCC,1,cellnorm,common,zscale_mean,cellfrac,1200,0.1741004065201983,0.16772134588726806,0,Endothelial_stromal,-0.005904475776445131,NK_cytotoxic_T,0.2533821247729617,-0.10228358461088441,-0.15524,-0.005904475776445131,-0.0025305287205248765,0.012576464334892647,0.2533821247729617,,,,,,
HCC,1,cellnorm,common,zscale_mean,fragfrac,1200,0.18380525193052247,0.13897357235009206,0,Endothelial_stromal,-0.09021073586485319,NK_cytotoxic_T,0.2803035961401271,-0.11893647648548504,-0.10237236768974307,-0.09021073586485319,-0.02146228111311611,0.05267826501307024,0.2803035961401271,,,,,,
HCC,1,cellnorm,common,lognorm_mean,cellfrac,1200,0.03829402641954119,0.9660331649469347,0,Endothelial_stromal,-0.01050173676309979,Hepatocyte,0.04952892027471737,0.010614887163515798,-0.03801642082219784,-0.01050173676309979,0.04952892027471737,-0.00585425055113421,-0.0057713993018013166,,,,,,
HCC,1,cellnorm,common,lognorm_mean,fragfrac,1200,0.0629979307670412,0.9108920675845456,0,Endothelial_stromal,-0.09480799685150788,Endothelial_stromal,0.09480799685150788,-0.0060380047110848035,0.01485121148805913,-0.09480799685150788,0.03059716788212612,0.034247550127043384,0.02115007206536406,,,,,,
HCC,1,cellnorm,common,lognorm_mean_expm1,cellfrac,1200,0.027027388013097734,0.9815076671609267,0,Endothelial_stromal,-0.0141466480512263,Hepatocyte,0.02342290682774931,-0.0005965688334611734,-0.00992393570514273,-0.0141466480512263,0.02342290682774931,-0.005748864255073828,0.006993110017154728,,,,,,
HCC,1,cellnorm,common,lognorm_mean_expm1,fragfrac,1200,0.06695666162820503,0.8953556926902582,0,Endothelial_stromal,-0.0984529081396344,Endothelial_stromal,0.0984529081396344,-0.01724946070806178,0.042943696605114254,-0.0984529081396344,0.004491154435158088,0.034352936423103754,0.033914581384320096,,,,,,
HCC,1,cellnorm,common,pseudobulk_cpm,cellfrac,1200,0.041514314493053234,0.9613409567098234,0,Endothelial_stromal,-0.005847008859707781,B_cell,0.05013003668224317,0.05013003668224317,-0.029224449407399676,-0.005847008859707781,-0.005066463456250201,-0.005700449788436705,-0.004291665170448803,,,,,,
HCC,1,cellnorm,common,pseudobulk_cpm,fragfrac,1200,0.06370489296813514,0.9101149992332358,0,Endothelial_stromal,-0.09015326894811583,Endothelial_stromal,0.09015326894811583,0.03347714480764258,0.02364318290285727,-0.09015326894811583,-0.023998215848841428,0.03440135088974088,0.022629806196716565,,,,,,
HCC,1,cellnorm,common,depth_matched,cellfrac,1200,0.026096107083374526,0.9828773869870441,0,Endothelial_stromal,-0.00603977465609081,CD4_T,0.013763110427744214,0.003790303404975191,0.013763110427744214,-0.00603977465609081,0.0036414038349132333,-0.006072395372498884,-0.009082647639042946,,,,,,
HCC,1,cellnorm,common,depth_matched,fragfrac,1200,0.06653492763205067,0.8967012385584113,0,Endothelial_stromal,-0.09034603474449886,Endothelial_stromal,0.09034603474449886,-0.01286258846962541,0.0666307427380012,-0.09034603474449886,-0.015290348557678,0.03402940530567872,0.017838823728122427,,,,,,
HCC,1,cellnorm,common,cpm_mean,cellfrac,1200,0.02525795710953171,0.9843511548765359,0,Endothelial_stromal,-0.002272546681305492,Hepatocyte,0.009382043263617884,-0.0008325811714948757,0.0022504110129366,-0.002272546681305492,0.009382043263617884,-0.00442811605505516,-0.004099210368698947,,,,,,
HCC,1,cellnorm,common,cpm_mean,fragfrac,1200,0.06227104437327573,0.91036067080257,0,Endothelial_stromal,-0.08657880676971356,Endothelial_stromal,0.08657880676971356,-0.01748547304609548,0.05511804332319356,-0.08657880676971356,-0.009549709128973344,0.0356736846231224,0.02282226099846642,,,,,,
HCC,1,cellnorm,own,raw_mean,cellfrac,1200,0.05258525361288474,0.9375232067392683,0,Endothelial_stromal,-0.06919371639785168,Endothelial_stromal,0.06919371639785168,-0.010717353503935528,0.027863911391133724,-0.06919371639785168,-0.009732175571318107,0.03485667739711098,0.026922656684860623,,,,,,
HCC,1,cellnorm,own,raw_mean,fragfrac,1200,0.10715536591373843,0.7472568491952293,0,Endothelial_stromal,-0.15349997648625976,Endothelial_stromal,0.15349997648625976,-0.027370245378536127,0.0807315437013907,-0.15349997648625976,-0.028663927963909333,0.07495847807528856,0.05384412805202597,,,,,,
HCC,1,cellnorm,own,zscale_mean,cellfrac,1200,0.20997936575938725,0.04930690294481858,0,Endothelial_stromal,-0.008115334197001348,NK_cytotoxic_T,0.35653886979179106,-0.10962058694701947,-0.15524,-0.008115334197001348,-0.03907438355105836,-0.04448856509671208,0.35653886979179106,,,,,,
HCC,1,cellnorm,own,zscale_mean,fragfrac,1200,0.21921706507582608,0.02182788808505032,0,Endothelial_stromal,-0.09242159428540944,NK_cytotoxic_T,0.3834603411589567,-0.1262734788216201,-0.10237236768974307,-0.09242159428540944,-0.05800613594364961,-0.004386764418534487,0.3834603411589567,,,,,,
HCC,1,cellnorm,own,lognorm_mean,cellfrac,1200,0.024976634027170555,0.9847297659199215,0,Endothelial_stromal,-0.00603637245208404,CD4_T,0.024574665021936636,0.0015596421805218114,-0.024574665021936636,-0.00603637245208404,0.015860479226996172,0.0008756774041041006,0.012315238662398585,,,,,,
HCC,1,cellnorm,own,lognorm_mean,fragfrac,1200,0.06266757823514638,0.9100171205052687,0,Endothelial_stromal,-0.09034263254049214,Endothelial_stromal,0.09034263254049214,-0.015093249694078792,0.028292967288320325,-0.09034263254049214,-0.003071273165595055,0.04097747808228167,0.03923671002956397,,,,,,
HCC,1,cellnorm,own,lognorm_mean_expm1,cellfrac,1200,0.023019969011084898,0.9867644645628115,0,Endothelial_stromal,-0.014170851886309283,Endothelial_stromal,0.014170851886309283,-0.0018680184387652673,0.0032691854910460805,-0.014170851886309283,0.010738066334910196,-0.0030353289500943768,0.005066947449212647,,,,,,
HCC,1,cellnorm,own,lognorm_mean_expm1,fragfrac,1200,0.06888024775352136,0.8889512583727166,0,Endothelial_stromal,-0.09847711197471735,Endothelial_stromal,0.09847711197471735,-0.01852091031336587,0.05613681780130304,-0.09847711197471735,-0.008193686057681029,0.037066471728083195,0.03198841881637802,,,,,,
HCC,1,cellnorm,own,pseudobulk_cpm,cellfrac,1200,0.03667903617475376,0.9696773789745351,0,Endothelial_stromal,-0.00951143713055255,B_cell,0.04629383840105697,0.04629383840105697,-0.013846827363670055,-0.00951143713055255,-0.0019677292317602565,-0.003453241555604679,-0.017514603119469438,,,,,,
HCC,1,cellnorm,own,pseudobulk_cpm,fragfrac,1200,0.06450222589801474,0.9072789155802087,0,Endothelial_stromal,-0.09381769721896063,Endothelial_stromal,0.09381769721896063,0.029640946526456373,0.03902080494658691,-0.09381769721896063,-0.020899481624351485,0.0366485591225729,0.009406868247695934,,,,,,
HCC,1,cellnorm,own,depth_matched,cellfrac,1200,0.023793365741506284,0.9865525043198661,0,Endothelial_stromal,-0.0064292086930408,B_cell,0.010973612550321046,-0.010973612550321046,0.009840272373864834,-0.0064292086930408,0.007115263146109802,-0.0016056236818662555,0.0020529094052534652,,,,,,
HCC,1,cellnorm,own,depth_matched,fragfrac,1200,0.06736553736396281,0.8939967550134462,0,Endothelial_stromal,-0.09073546878144895,Endothelial_stromal,0.09073546878144895,-0.027626504424921646,0.0627079046841218,-0.09073546878144895,-0.01181648924648143,0.038496176996311346,0.02897438077241883,,,,,,
HCC,1,cellnorm,own,cpm_mean,cellfrac,1200,0.02525795710953171,0.9843511548765359,0,Endothelial_stromal,-0.002272546681305492,Hepatocyte,0.009382043263617884,-0.0008325811714948757,0.0022504110129366,-0.002272546681305492,0.009382043263617884,-0.00442811605505516,-0.004099210368698947,,,,,,
HCC,1,cellnorm,own,cpm_mean,fragfrac,1200,0.06227104437327573,0.91036067080257,0,Endothelial_stromal,-0.08657880676971356,Endothelial_stromal,0.08657880676971356,-0.01748547304609548,0.05511804332319356,-0.08657880676971356,-0.009549709128973344,0.0356736846231224,0.02282226099846642,,,,,,
HCC,2,rawsum,common,raw_mean,cellfrac,1200,0.0349941932242073,0.9679565796537197,0,Endothelial_stromal,-0.013518029365975681,CD4_T,0.02037608145254475,-0.012272448622402017,0.02037608145254475,-0.013518029365975681,0.00227978853714823,0.0028387857278264245,0.00029582227085830773,,,,,,
HCC,2,rawsum,common,raw_mean,fragfrac,1200,0.0754628273157182,0.8674222268684887,0,Endothelial_stromal,-0.11119263147148972,Endothelial_stromal,0.11119263147148972,-0.02856243829116965,0.07459703883046291,-0.11119263147148972,-0.0008542868748813189,0.03822121944137965,0.027791098365698118,,,,,,
HCC,2,rawsum,common,zscale_mean,cellfrac,1200,0.17580223595569333,0.15918826407504416,0,Endothelial_stromal,-0.023973166192289987,NK_cytotoxic_T,0.24733497738370583,-0.09182922422677123,-0.1616,-0.023973166192289987,-0.0073257586161962936,0.03739317165155172,0.24733497738370583,,,,,,
HCC,2,rawsum,common,zscale_mean,fragfrac,1200,0.18576781146865784,0.1442580205046946,0,Endothelial_stromal,-0.12164776829780408,NK_cytotoxic_T,0.2748302534785457,-0.10811921389553887,-0.1073790426220818,-0.12164776829780408,-0.010459834028225852,0.07277560536510498,0.2748302534785457,,,,,,
HCC,2,rawsum,common,lognorm_mean,cellfrac,1200,0.06477234977736421,0.8985982077155782,0,Endothelial_stromal,0.07475869914333401,Endothelial_stromal,0.07475869914333401,-0.02281635539250236,-0.04457964792239389,0.07475869914333401,0.05272985630681779,-0.023996544627762417,-0.03609600750749316,,,,,,
HCC,2,rawsum,common,lognorm_mean,fragfrac,1200,0.04453161531474443,0.9558341258326977,0,Endothelial_stromal,-0.02291590296218005,Hepatocyte,0.04959578089478822,-0.03910634506126998,0.009641309455524312,-0.02291590296218005,0.04959578089478822,0.011385889085790833,-0.008600731412653339,,,,,,
HCC,2,rawsum,common,lognorm_mean_expm1,cellfrac,1200,0.05569888979689028,0.9184349992899286,0,Endothelial_stromal,0.06723294049697778,Endothelial_stromal,0.06723294049697778,-0.025573810132543038,-0.0285123173712191,0.06723294049697778,0.02879662231352996,-0.021465909349337554,-0.02047752595740806,,,,,,
HCC,2,rawsum,common,lognorm_mean_expm1,fragfrac,1200,0.04407952034301657,0.9585061093478802,0,Endothelial_stromal,-0.03044166160853628,B_cell,0.041863799801310664,-0.041863799801310664,0.025708640006699087,-0.03044166160853628,0.025662546901500424,0.013916524364215692,0.007017750137431747,,,,,,
HCC,2,rawsum,common,pseudobulk_cpm,cellfrac,1200,0.06311231509808735,0.9041092178829894,0,Endothelial_stromal,0.08737509878294235,Endothelial_stromal,0.08737509878294235,0.010372928162213739,-0.04616720853550781,0.08737509878294235,0.008980210516766687,-0.031531247497564634,-0.029029781428850345,,,,,,
HCC,2,rawsum,common,pseudobulk_cpm,fragfrac,1200,0.02570114276600228,0.985594300502039,0,Endothelial_stromal,-0.010299503322571705,Endothelial_stromal,0.010299503322571705,-0.005917061506553876,0.00805374884241037,-0.010299503322571705,0.005846135104737137,0.0038511862159886262,-0.0015345053340105501,,,,,,
HCC,2,rawsum,common,depth_matched,cellfrac,1200,0.05588264942552844,0.9170645804741467,0,Endothelial_stromal,0.06693787314190505,Endothelial_stromal,0.06693787314190505,-0.03504090564965076,-0.006583244204324225,0.06693787314190505,0.016100314530459472,-0.014746823721794812,-0.026667214096594703,,,,,,
HCC,2,rawsum,common,depth_matched,fragfrac,1200,0.04755426563841998,0.9517253683032557,0,Endothelial_stromal,-0.030736728963609048,B_cell,0.051330895318418356,-0.051330895318418356,0.04763771317359398,-0.030736728963609048,0.012966239118429937,0.020635609991758442,0.0008280619982451105,,,,,,
HCC,2,rawsum,common,cpm_mean,cellfrac,1200,0.06623960318037724,0.8858159880564057,0,Endothelial_stromal,0.0802223995371355,Endothelial_stromal,0.0802223995371355,-0.0615215342677253,-0.0008974759116179212,0.0802223995371355,0.018185538374470324,-0.011291147969926934,-0.024697779762335698,,,,,,
HCC,2,rawsum,common,cpm_mean,fragfrac,1200,0.057540792555808774,0.9250430267762177,0,Endothelial_stromal,-0.017452202568378553,B_cell,0.07781152393649292,-0.07781152393649292,0.053323481466300254,-0.017452202568378553,0.015051462962440785,0.024091285743626338,0.0027974963325041037,,,,,,
HCC,2,rawsum,own,raw_mean,cellfrac,1200,0.026355435404573843,0.9819352748177606,0,Endothelial_stromal,-0.013910070605980998,NK_cytotoxic_T,0.018732677316120536,0.0014758769941503255,-0.0026319466661718677,-0.013910070605980998,-0.00743062923322727,0.0037640921951092505,0.018732677316120536,,,,,,
HCC,2,rawsum,own,raw_mean,fragfrac,1200,0.06972565279907272,0.8877691379122261,0,Endothelial_stromal,-0.11158467271149504,Endothelial_stromal,0.11158467271149504,-0.014814112674617297,0.051589010711746326,-0.11158467271149504,-0.01056470464525682,0.0391465259086625,0.04622795341096036,,,,,,
HCC,2,rawsum,own,zscale_mean,cellfrac,1200,0.20382218957472076,0.08802050053193052,0,Endothelial_stromal,-0.03053662226020242,NK_cytotoxic_T,0.33552296770923107,-0.10024837489053412,-0.1616,-0.03053662226020242,-0.03335669762438012,-0.009781272934114398,0.33552296770923107,,,,,,
HCC,2,rawsum,own,zscale_mean,fragfrac,1200,0.21382219099623181,0.06746706763842307,0,Endothelial_stromal,-0.12821122436571653,NK_cytotoxic_T,0.3630182438040708,-0.11653836455930168,-0.1073790426220818,-0.12821122436571653,-0.03649077303640968,0.02560116077943886,0.3630182438040708,,,,,,
HCC,2,rawsum,own,lognorm_mean,cellfrac,1200,0.05414451775071155,0.9254023282362387,0,Endothelial_stromal,0.07864340811422292,Endothelial_stromal,0.07864340811422292,-0.022167139683560825,-0.012144813423221403,0.07864340811422292,0.005141486400147072,-0.021013190655730464,-0.02845975075185729,,,,,,
HCC,2,rawsum,own,lognorm_mean,fragfrac,1200,0.03678573317257069,0.970835588864242,0,Endothelial_stromal,-0.019031193991291172,CD4_T,0.04207614395469679,-0.03845712935232843,0.04207614395469679,-0.019031193991291172,0.0020074109881175303,0.01436924305782281,-0.0009644746570174785,,,,,,
HCC,2,rawsum,own,lognorm_mean_expm1,cellfrac,1200,0.05221433234940354,0.9272202667754251,0,Endothelial_stromal,0.07130431965153904,Endothelial_stromal,0.07130431965153904,-0.024009635537056036,0.014869730204350373,0.07130431965153904,-0.010065502212447834,-0.020417304086119515,-0.031681608020266004,,,,,,
HCC,2,rawsum,own,lognorm_mean_expm1,fragfrac,1200,0.04598584643750061,0.9568228932217684,0,Endothelial_stromal,-0.026370282453975057,CD4_T,0.06909068758226855,-0.04029962520582365,0.06909068758226855,-0.026370282453975057,-0.013199577624477384,0.01496512962743373,-0.0041863319254261825,,,,,,
HCC,2,rawsum,own,pseudobulk_cpm,cellfrac,1200,0.06537348391623939,0.9001354630119686,0,Endothelial_stromal,0.09400421723542612,Endothelial_stromal,0.09400421723542612,0.020012131760715576,-0.059738469051134425,0.09400421723542612,0.006494534680234967,-0.03268852759941484,-0.028083887025827425,,,,,,
HCC,2,rawsum,own,pseudobulk_cpm,fragfrac,1200,0.02025370780779552,0.9910103221578658,0,Endothelial_stromal,-0.0036703848700879306,CD4_T,0.0055175116732162485,0.0037221420919479557,-0.0055175116732162485,-0.0036703848700879306,0.003360459268205419,0.0026939061141384234,-0.0005886109309876096,,,,,,
HCC,2,rawsum,own,depth_matched,cellfrac,1200,0.05443703844963236,0.9211099077279096,0,Endothelial_stromal,0.06827807830092797,Endothelial_stromal,0.06827807830092797,-0.02336212408334448,-0.008777447801046024,0.06827807830092797,0.009577483804612198,-0.01715120518975828,-0.028564785031391385,,,,,,
HCC,2,rawsum,own,depth_matched,fragfrac,1200,0.04418396953424533,0.9598226913721021,0,Endothelial_stromal,-0.029396523804586117,CD4_T,0.045443509576872154,-0.03965211375211209,0.045443509576872154,-0.029396523804586117,0.00644340839258265,0.018231228523794975,-0.0010695089365515685,,,,,,
HCC,2,rawsum,own,cpm_mean,cellfrac,1200,0.06623960318037724,0.8858159880564057,0,Endothelial_stromal,0.0802223995371355,Endothelial_stromal,0.0802223995371355,-0.0615215342677253,-0.0008974759116179212,0.0802223995371355,0.018185538374470324,-0.011291147969926934,-0.024697779762335698,,,,,,
HCC,2,rawsum,own,cpm_mean,fragfrac,1200,0.057540792555808774,0.9250430267762177,0,Endothelial_stromal,-0.017452202568378553,B_cell,0.07781152393649292,-0.07781152393649292,0.053323481466300254,-0.017452202568378553,0.015051462962440785,0.024091285743626338,0.0027974963325041037,,,,,,
HCC,2,cellnorm,common,raw_mean,cellfrac,1200,0.06755304617661025,0.888267847669519,0,Endothelial_stromal,-0.08665552805401801,Endothelial_stromal,0.08665552805401801,-0.017013050629331738,0.06425951736561065,-0.08665552805401801,-0.025639033211514922,0.0325545854863066,0.0324935090429474,,,,,,
HCC,2,cellnorm,common,raw_mean,fragfrac,1200,0.1225288705854206,0.6597732839070293,0,Endothelial_stromal,-0.18433013015953206,Endothelial_stromal,0.18433013015953206,-0.03330304029809934,0.11848047474352881,-0.18433013015953206,-0.02877310862354446,0.06793701919985984,0.0599887851377872,,,,,,
HCC,2,cellnorm,common,zscale_mean,cellfrac,1200,0.17906615105272702,0.1507712646548912,0,Endothelial_stromal,-0.0389324782179432,NK_cytotoxic_T,0.2576292982098432,-0.09103896859667217,-0.1616,-0.0389324782179432,-0.009436295364462825,0.043378443969234806,0.2576292982098432,,,,,,
HCC,2,cellnorm,common,zscale_mean,fragfrac,1200,0.19136564677348297,0.11334420934149463,0,Endothelial_stromal,-0.13660708032345723,NK_cytotoxic_T,0.2851245743046832,-0.10732895826543971,-0.1073790426220818,-0.13660708032345723,-0.012570370776492373,0.07876087768278803,0.2851245743046832,,,,,,
HCC,2,cellnorm,common,lognorm_mean,cellfrac,1200,0.037785452807424735,0.9636102003134793,0,Endothelial_stromal,-0.020205404460193494,Hepatocyte,0.037631472343042066,-0.020321804872929148,-0.010385564537926172,-0.020205404460193494,0.037631472343042066,0.007978821907293107,0.00530247962071363,,,,,,
HCC,2,cellnorm,common,lognorm_mean,fragfrac,1200,0.07737995580011565,0.862088186834268,0,Endothelial_stromal,-0.1178800065657075,Endothelial_stromal,0.1178800065657075,-0.03661179454169677,0.04383539283999201,-0.1178800065657075,0.03449739693101251,0.043361255620846376,0.03279775571555344,,,,,,
HCC,2,cellnorm,common,lognorm_mean_expm1,cellfrac,1200,0.034505894055124546,0.9690399302339271,0,Endothelial_stromal,-0.02233318987540224,B_cell,0.023320928166826474,-0.023320928166826474,0.010114217629186512,-0.02233318987540224,0.011540205358997191,0.007801402777972124,0.016198292276072872,,,,,,
HCC,2,cellnorm,common,lognorm_mean_expm1,fragfrac,1200,0.08076863828899845,0.8461745108175956,0,Endothelial_stromal,-0.12000779198091632,Endothelial_stromal,0.12000779198091632,-0.039610917835594096,0.0643351750071047,-0.12000779198091632,0.008406129946967641,0.043183836491525386,0.04369356837091268,,,,,,
HCC,2,cellnorm,common,pseudobulk_cpm,cellfrac,1200,0.031287685933883896,0.9746577305337364,0,Endothelial_stromal,-0.013388725053115653,B_cell,0.014779323945562155,0.014779323945562155,-0.007011144869450133,-0.013388725053115653,-0.007345946781609893,0.0032512776030124233,0.009715215155601089,,,,,,
HCC,2,cellnorm,common,pseudobulk_cpm,fragfrac,1200,0.06895337573774463,0.89057919697407,0,Endothelial_stromal,-0.1110633271586297,Endothelial_stromal,0.1110633271586297,-0.0015106657232054623,0.047209812508468035,-0.1110633271586297,-0.01048002219363944,0.03863371131656569,0.037210491250440896,,,,,,
HCC,2,cellnorm,common,depth_matched,cellfrac,1200,0.036229117590895525,0.966115251612584,0,Endothelial_stromal,-0.023280108913042673,B_cell,0.030514023335372488,-0.030514023335372488,0.027289927186929644,-0.023280108913042673,-0.0014528744532316504,0.016380726931828148,0.011576352582888997,,,,,,
HCC,2,cellnorm,common,depth_matched,fragfrac,1200,0.08299889538358272,0.8365846883603163,0,Endothelial_stromal,-0.12095471101855672,Endothelial_stromal,0.12095471101855672,-0.04680401300414012,0.08151088456484784,-0.12095471101855672,-0.004586949865261196,0.05176316064538139,0.0390716286777288,,,,,,
HCC,2,cellnorm,common,cpm_mean,cellfrac,1200,0.04599785001954664,0.943908909752741,0,Endothelial_stromal,-0.0153390472190228,B_cell,0.05719902827594167,-0.05719902827594167,0.0388348269415045,-0.0153390472190228,0.0016536479943115338,0.020283936906873894,0.011765663652274534,,,,,,
HCC,2,cellnorm,common,cpm_mean,fragfrac,1200,0.08802456155640666,0.8156167768020747,0,Endothelial_stromal,-0.11301364932453692,Endothelial_stromal,0.11301364932453692,-0.0734890179447093,0.09305578431942264,-0.11301364932453692,-0.001480427417718013,0.05566637062042716,0.03926093974711434,,,,,,
HCC,2,cellnorm,own,raw_mean,cellfrac,1200,0.06296444513123098,0.9067476860920851,0,Endothelial_stromal,-0.08526861364341559,Endothelial_stromal,0.08526861364341559,0.004117987417740928,-0.0014186405622309112,-0.08526861364341559,-0.022119256727449854,0.038539997581793405,0.06614852593356202,,,,,,
HCC,2,cellnorm,own,raw_mean,fragfrac,1200,0.11543341448446745,0.7047155472726231,0,Endothelial_stromal,-0.1829432157489297,Endothelial_stromal,0.1829432157489297,-0.01217200225102669,0.052802316815687284,-0.1829432157489297,-0.025253332139479404,0.07392243129534667,0.09364380202840185,,,,,,
HCC,2,cellnorm,own,zscale_mean,cellfrac,1200,0.2068362468159516,0.08097956477841728,0,Endothelial_stromal,-0.04184685353295347,NK_cytotoxic_T,0.34395113026185653,-0.09956709256538465,-0.1616,-0.04184685353295347,-0.03429254925830573,-0.00664463490521271,0.34395113026185653,,,,,,
HCC,2,cellnorm,own,zscale_mean,fragfrac,1200,0.2182730346884769,0.04748338212829066,0,Endothelial_stromal,-0.13952145563846757,NK_cytotoxic_T,0.37144640635669623,-0.11585708223415228,-0.1073790426220818,-0.13952145563846757,-0.03742662467033527,0.028737798808340553,0.37144640635669623,,,,,,
HCC,2,cellnorm,own,lognorm_mean,cellfrac,1200,0.030122494390270795,0.9764185751189732,0,Endothelial_stromal,-0.01737010471915504,Endothelial_stromal,0.01737010471915504,-0.015713206422802245,0.009323745820691015,-0.01737010471915504,-0.0014432211618034736,0.011682189161882461,0.013520597321187287,,,,,,
HCC,2,cellnorm,own,lognorm_mean,fragfrac,1200,0.0765448943120882,0.8639709279734464,0,Endothelial_stromal,-0.11504470682466908,Endothelial_stromal,0.11504470682466908,-0.032003196091569854,0.0635447031986092,-0.11504470682466908,-0.00457729657383302,0.047064622875435703,0.0410158734160271,,,,,,
HCC,2,cellnorm,own,lognorm_mean_expm1,cellfrac,1200,0.03112169923553512,0.9753481681157804,0,Endothelial_stromal,-0.01745951865770983,CD4_T,0.02743940195106084,-0.017323263586665093,0.02743940195106084,-0.01745951865770983,-0.012094055241606505,0.01023528232460315,0.00920215321031742,,,,,,
HCC,2,cellnorm,own,lognorm_mean_expm1,fragfrac,1200,0.07960584633348734,0.8506743267656077,0,Endothelial_stromal,-0.11513412076322396,Endothelial_stromal,0.11513412076322396,-0.033613253255432705,0.081660359328979,-0.11513412076322396,-0.015228130653636042,0.04561771603815641,0.036697429305157236,,,,,,
HCC,2,cellnorm,own,pseudobulk_cpm,cellfrac,1200,0.032716368861371,0.9727936633306101,0,Endothelial_stromal,-0.0067673759864781404,CD4_T,0.03558269773217586,0.02476966872823196,-0.03558269773217586,-0.0067673759864781404,-0.0058526081746667295,0.00584547430932668,0.017587538855762083,,,,,,
HCC,2,cellnorm,own,pseudobulk_cpm,fragfrac,1200,0.0637005829299785,0.9074445600085316,0,Endothelial_stromal,-0.10444197809199222,Endothelial_stromal,0.10444197809199222,0.008479679059464331,0.018638259645742318,-0.10444197809199222,-0.00898668358669628,0.04122790802287993,0.0450828149506019,,,,,,
HCC,2,cellnorm,own,depth_matched,cellfrac,1200,0.032982222055929766,0.9723607320776152,0,Endothelial_stromal,-0.019680964358899735,CD4_T,0.024895701605706987,-0.018270621411056093,0.024895701605706987,-0.019680964358899735,-0.0075674225647356565,0.013482201368926345,0.007141105360058159,,,,,,
HCC,2,cellnorm,own,depth_matched,fragfrac,1200,0.07977547836882587,0.8498993993858796,0,Endothelial_stromal,-0.11735556646441386,Endothelial_stromal,0.11735556646441386,-0.03456061107982371,0.07911665898362517,-0.11735556646441386,-0.010701497976765206,0.0488646350824796,0.03463638145489796,,,,,,
HCC,2,cellnorm,own,cpm_mean,cellfrac,1200,0.04599785001954664,0.943908909752741,0,Endothelial_stromal,-0.0153390472190228,B_cell,0.05719902827594167,-0.05719902827594167,0.0388348269415045,-0.0153390472190228,0.0016536479943115338,0.020283936906873894,0.011765663652274534,,,,,,
