cohort,mixture_variant,geneset,method,cell_type,bias_cellfrac,bias_fragfrac,mean_true_cellfrac,mean_true_fragfrac,mean_est,median_true_depth,is_deepest
COAD,rawsum,own,depth_matched,Endothelial,-0.06514328215592173,-0.03230178052149427,0.13625333333333334,0.10341183169890587,0.0711100511774116,2353.0,0
COAD,rawsum,own,depth_matched,Epithelial,-0.00635039651599623,-0.03806922269002328,0.11710666666666666,0.1488254928406937,0.11075627015067044,4641.0,0
COAD,rawsum,own,depth_matched,Fibroblast,0.16834338297696655,0.25067122691572835,0.11417999999999999,0.03185215606123823,0.28252338297696655,523.0,0
COAD,rawsum,own,depth_matched,Macrophage,-0.10722340503233432,-0.002857095750325022,0.12586,0.021493690717990684,0.018636594967665662,582.5,0
COAD,rawsum,own,depth_matched,Mast,0.11625998966382305,-0.1708798954467234,0.13228666666666666,0.4194265517772131,0.24854665633048972,19223.0,1
COAD,rawsum,own,depth_matched,Other_Myeloid,-0.02835458049364281,0.016783433091725145,0.11458666666666666,0.0694486530812987,0.08623208617302386,708.5,0
COAD,rawsum,own,depth_matched,T_NK,-0.113987094404225,-0.0011653435704828729,0.13359333333333334,0.020771582499591205,0.019606238929108333,552.0,0
COAD,rawsum,own,lognorm_mean,B_cell,-0.0015863075035583481,-0.06022301549329349,0.12613333333333335,0.18477004132306848,0.12454702582977499,6151.5,0
COAD,rawsum,own,lognorm_mean,Endothelial,-0.07197155584621592,-0.03913005421178846,0.13625333333333334,0.10341183169890587,0.0642817774871174,2353.0,0
COAD,rawsum,own,lognorm_mean,Epithelial,-0.029762416348179752,-0.061481242522206804,0.11710666666666666,0.1488254928406937,0.08734425031848692,4641.0,0
COAD,rawsum,own,lognorm_mean,Fibroblast,0.3149709639816363,0.3972988079203981,0.11417999999999999,0.03185215606123823,0.4291509639816364,523.0,0
COAD,rawsum,own,lognorm_mean,Macrophage,-0.10333954418144815,0.001026765100561163,0.12586,0.021493690717990684,0.02252045581855185,582.5,0
COAD,rawsum,own,lognorm_mean,Mast,0.04068045980531469,-0.24645942530523177,0.13228666666666666,0.4194265517772131,0.17296712647198137,19223.0,1
COAD,rawsum,own,lognorm_mean,Other_Myeloid,-0.041735578834179145,0.003402434751188819,0.11458666666666666,0.0694486530812987,0.07285108783248752,708.5,0
COAD,rawsum,own,lognorm_mean,T_NK,-0.10725602107336973,0.005565729760372401,0.13359333333333334,0.020771582499591205,0.026337312259963608,552.0,0
COAD,rawsum,own,lognorm_mean_expm1,B_cell,-0.0013753442353148916,-0.06001205222505004,0.12613333333333335,0.18477004132306848,0.12475798909801843,6151.5,0
COAD,rawsum,own,lognorm_mean_expm1,Endothelial,-0.10080128396432371,-0.06795978232989623,0.13625333333333334,0.10341183169890587,0.035452049369009635,2353.0,0
COAD,rawsum,own,lognorm_mean_expm1,Epithelial,-0.03379554758638877,-0.06551437376041583,0.11710666666666666,0.1488254928406937,0.08331111908027788,4641.0,0
COAD,rawsum,own,lognorm_mean_expm1,Fibroblast,0.36982824312525864,0.45215608706402044,0.11417999999999999,0.03185215606123823,0.48400824312525864,523.0,0
COAD,rawsum,own,lognorm_mean_expm1,Macrophage,-0.10451311584233024,-0.00014680656032092258,0.12586,0.021493690717990684,0.021346884157669763,582.5,0
COAD,rawsum,own,lognorm_mean_expm1,Mast,0.034266681891019994,-0.25287320321952644,0.13228666666666666,0.4194265517772131,0.16655334855768666,19223.0,1
COAD,rawsum,own,lognorm_mean_expm1,Other_Myeloid,-0.052097728564681714,-0.006959714979313752,0.11458666666666666,0.0694486530812987,0.062488938101984956,708.5,0
COAD,rawsum,own,lognorm_mean_expm1,T_NK,-0.11151190482323933,0.0013098460105027952,0.13359333333333334,0.020771582499591205,0.022081428510094002,552.0,0
COAD,rawsum,own,pseudobulk_cpm,B_cell,0.06147765662836137,0.0028409486386262333,0.12613333333333335,0.18477004132306848,0.1876109899616947,6151.5,0
COAD,rawsum,own,pseudobulk_cpm,Endothelial,-0.0379210433511439,-0.005079541716716428,0.13625333333333334,0.10341183169890587,0.09833228998218943,2353.0,0
COAD,rawsum,own,pseudobulk_cpm,Epithelial,0.020778590332600856,-0.010940235841426192,0.11710666666666666,0.1488254928406937,0.13788525699926754,4641.0,0
COAD,rawsum,own,pseudobulk_cpm,Fibroblast,-0.07488560995178771,0.007442233986974059,0.11417999999999999,0.03185215606123823,0.03929439004821229,523.0,0
COAD,rawsum,own,pseudobulk_cpm,Macrophage,-0.11054413509707885,-0.0061778258150695245,0.12586,0.021493690717990684,0.015315864902921162,582.5,0
COAD,rawsum,own,pseudobulk_cpm,Mast,0.301750119654602,0.014610234544055606,0.13228666666666666,0.4194265517772131,0.43403678632126874,19223.0,1
COAD,rawsum,own,pseudobulk_cpm,Other_Myeloid,-0.04780742508197826,-0.0026694114966102985,0.11458666666666666,0.0694486530812987,0.06677924158468841,708.5,0
COAD,rawsum,own,pseudobulk_cpm,T_NK,-0.11284815313357557,-2.640229983344953e-05,0.13359333333333334,0.020771582499591205,0.020745180199757757,552.0,0
COAD,rawsum,own,raw_mean,B_cell,0.0006258537553837797,-0.058010854234351365,0.12613333333333335,0.18477004132306848,0.1267591870887171,6151.5,0
COAD,rawsum,own,raw_mean,Endothelial,-0.008021471423306118,0.024820030211121353,0.13625333333333334,0.10341183169890587,0.12823186191002722,2353.0,0
COAD,rawsum,own,raw_mean,Epithelial,-0.0012997332339396066,-0.03301855940796665,0.11710666666666666,0.1488254928406937,0.11580693343272706,4641.0,0
COAD,rawsum,own,raw_mean,Fibroblast,0.02618424878316303,0.1085120927219248,0.11417999999999999,0.03185215606123823,0.14036424878316303,523.0,0
COAD,rawsum,own,raw_mean,Macrophage,-0.017183267613497744,0.08718304166851157,0.12586,0.021493690717990684,0.10867673238650227,582.5,0
COAD,rawsum,own,raw_mean,Mast,-0.006362453717934157,-0.2935023388284806,0.13228666666666666,0.4194265517772131,0.12592421294873252,19223.0,1
COAD,rawsum,own,raw_mean,Other_Myeloid,-0.002570989105718636,0.04256702447964932,0.11458666666666666,0.0694486530812987,0.11201567756094803,708.5,0
COAD,rawsum,own,raw_mean,T_NK,0.008627812555849459,0.12144956338959159,0.13359333333333334,0.020771582499591205,0.14222114588918278,552.0,0
COAD,rawsum,own,zscale_mean,B_cell,-0.050705450938194514,-0.10934215892792966,0.12613333333333335,0.18477004132306848,0.07542788239513883,6151.5,0
COAD,rawsum,own,zscale_mean,Endothelial,-0.13283621032014187,-0.09999470868571439,0.13625333333333334,0.10341183169890587,0.003417123013191478,2353.0,0
COAD,rawsum,own,zscale_mean,Epithelial,0.45647439667096007,0.42475557049693297,0.11710666666666666,0.1488254928406937,0.5735810633376267,4641.0,0
COAD,rawsum,own,zscale_mean,Fibroblast,-0.11417999999999999,-0.03185215606123823,0.11417999999999999,0.03185215606123823,0.0,523.0,0
COAD,rawsum,own,zscale_mean,Macrophage,-0.12586,-0.021493690717990684,0.12586,0.021493690717990684,0.0,582.5,0
COAD,rawsum,own,zscale_mean,Mast,0.21295089081350127,-0.07418899429704517,0.13228666666666666,0.4194265517772131,0.345237557480168,19223.0,1
COAD,rawsum,own,zscale_mean,Other_Myeloid,-0.11225029289279163,-0.06711227930742367,0.11458666666666666,0.0694486530812987,0.002336373773875039,708.5,0
COAD,rawsum,own,zscale_mean,T_NK,-0.13359333333333334,-0.020771582499591205,0.13359333333333334,0.020771582499591205,0.0,552.0,0
HCC,cellnorm,common,cpm_mean,B_cell,-0.038028575003426525,-0.06039456463074337,0.16850666666666667,0.19087265629398353,0.13047809166324015,8039.5,0
HCC,cellnorm,common,cpm_mean,CD4_T,0.03165603327228451,0.08586092290012799,0.16012,0.1059151103721565,0.1917760332722845,6643.0,0
HCC,cellnorm,common,cpm_mean,Endothelial_stromal,-0.008426793524226027,-0.09494536268281743,0.15708,0.2435985691585914,0.14865320647577399,13435.0,1
HCC,cellnorm,common,cpm_mean,Hepatocyte,0.00854446214019138,-0.0027032080444182585,0.17327333333333333,0.18452100351794298,0.18181779547352472,12522.0,0
HCC,cellnorm,common,cpm_mean,Macrophage,0.0077767346281742075,0.04555639237742293,0.17378666666666667,0.13600700891741796,0.1815634012948409,8737.0,0
HCC,cellnorm,common,cpm_mean,NK_cytotoxic_T,-0.0015218615129975429,0.026625820080428145,0.16723333333333334,0.13908565173990764,0.1657114718203358,7835.0,0
HCC,cellnorm,common,depth_matched,B_cell,-0.017547531631941667,-0.03991352125925851,0.16850666666666667,0.19087265629398353,0.150959135034725,8039.5,0
HCC,cellnorm,common,depth_matched,CD4_T,0.026271244233593085,0.08047613386143657,0.16012,0.1059151103721565,0.18639124423359307,6643.0,0
HCC,cellnorm,common,depth_matched,Endothelial_stromal,-0.013617247161218496,-0.10013581631980989,0.15708,0.2435985691585914,0.1434627528387815,13435.0,1
HCC,cellnorm,common,depth_matched,Hepatocyte,0.0036945970848713434,-0.007553073099738296,0.17327333333333333,0.18452100351794298,0.1769679304182047,12522.0,0
HCC,cellnorm,common,depth_matched,Macrophage,0.004797887207530151,0.04257754495677887,0.17378666666666667,0.13600700891741796,0.1785845538741968,8737.0,0
HCC,cellnorm,common,depth_matched,NK_cytotoxic_T,-0.0035989497328344183,0.02454873186059127,0.16723333333333334,0.13908565173990764,0.1636343836004989,7835.0,0
HCC,cellnorm,common,lognorm_mean,B_cell,-0.005925504373007697,-0.028291494000324543,0.16850666666666667,0.19087265629398353,0.16258116229365896,8039.5,0
HCC,cellnorm,common,lognorm_mean,CD4_T,-0.020661660654586644,0.033543228973256844,0.16012,0.1059151103721565,0.13945833934541335,6643.0,0
HCC,cellnorm,common,lognorm_mean,Endothelial_stromal,-0.013002368354072457,-0.09952093751266386,0.15708,0.2435985691585914,0.14407763164592755,13435.0,1
HCC,cellnorm,common,lognorm_mean,Hepatocyte,0.04622638692419646,0.03497871673958682,0.17327333333333333,0.18452100351794298,0.21949972025752978,12522.0,0
HCC,cellnorm,common,lognorm_mean,Macrophage,-0.0015852923069348223,0.0361943654423139,0.17378666666666667,0.13600700891741796,0.17220137435973185,8737.0,0
HCC,cellnorm,common,lognorm_mean,NK_cytotoxic_T,-0.005051561235594846,0.023096120357830843,0.16723333333333334,0.13908565173990764,0.16218177209773849,7835.0,0
HCC,cellnorm,common,lognorm_mean_expm1,B_cell,-0.01457178327331003,-0.03693777290062688,0.16850666666666667,0.19087265629398353,0.15393488339335665,8039.5,0
HCC,cellnorm,common,lognorm_mean_expm1,CD4_T,0.005661775159347736,0.05986666478719123,0.16012,0.1059151103721565,0.16578177515934775,6643.0,0
HCC,cellnorm,common,lognorm_mean_expm1,Endothelial_stromal,-0.015461331804394659,-0.10197990096298606,0.15708,0.2435985691585914,0.14161866819560534,13435.0,1
HCC,cellnorm,common,lognorm_mean_expm1,Hepatocyte,0.019368425090153258,0.008120754905543618,0.17327333333333333,0.18452100351794298,0.19264175842348658,12522.0,0
HCC,cellnorm,common,lognorm_mean_expm1,Macrophage,-0.0009566001106151785,0.03682305763863354,0.17378666666666667,0.13600700891741796,0.1728300665560515,8737.0,0
HCC,cellnorm,common,lognorm_mean_expm1,NK_cytotoxic_T,0.005959514938818867,0.03410719653224455,0.16723333333333334,0.13908565173990764,0.1731928482721522,7835.0,0
HCC,cellnorm,common,pseudobulk_cpm,B_cell,0.021800882155384588,-0.0005651074719322622,0.16850666666666667,0.19087265629398353,0.19030754882205125,8039.5,0
HCC,cellnorm,common,pseudobulk_cpm,CD4_T,-0.009271557650639015,0.04493333197720447,0.16012,0.1059151103721565,0.15084844234936098,6643.0,0
HCC,cellnorm,common,pseudobulk_cpm,Endothelial_stromal,-0.009115821713595587,-0.09563439087218699,0.15708,0.2435985691585914,0.1479641782864044,13435.0,1
HCC,cellnorm,common,pseudobulk_cpm,Hepatocyte,-0.001961309638190206,-0.013208979822799845,0.17327333333333333,0.18452100351794298,0.17131202369514312,12522.0,0
HCC,cellnorm,common,pseudobulk_cpm,Macrophage,-0.001727655240899028,0.036052002508349695,0.17378666666666667,0.13600700891741796,0.17205901142576763,8737.0,0
HCC,cellnorm,common,pseudobulk_cpm,NK_cytotoxic_T,0.000275462087939252,0.028423143681364945,0.16723333333333334,0.13908565173990764,0.1675087954212726,7835.0,0
HCC,cellnorm,common,raw_mean,B_cell,-0.004597168579844158,-0.026963158207161008,0.16850666666666667,0.19087265629398353,0.1639094980868225,8039.5,0
HCC,cellnorm,common,raw_mean,CD4_T,0.05568954905627513,0.1098944386841186,0.16012,0.1059151103721565,0.2158095490562751,6643.0,0
HCC,cellnorm,common,raw_mean,Endothelial_stromal,-0.07491545698049147,-0.1614340261390829,0.15708,0.2435985691585914,0.08216454301950851,13435.0,1
HCC,cellnorm,common,raw_mean,Hepatocyte,-0.024035081017409417,-0.03528275120201906,0.17327333333333333,0.18452100351794298,0.1492382523159239,12522.0,0
HCC,cellnorm,common,raw_mean,Macrophage,0.027766952585330334,0.06554661033457905,0.17378666666666667,0.13600700891741796,0.20155361925199702,8737.0,0
HCC,cellnorm,common,raw_mean,NK_cytotoxic_T,0.020091204936139587,0.048238886529565275,0.16723333333333334,0.13908565173990764,0.18732453826947293,7835.0,0
HCC,cellnorm,common,zscale_mean,B_cell,-0.09505999807552001,-0.11742598770283685,0.16850666666666667,0.19087265629398353,0.07344666859114665,8039.5,0
HCC,cellnorm,common,zscale_mean,CD4_T,-0.16012,-0.1059151103721565,0.16012,0.1059151103721565,0.0,6643.0,0
HCC,cellnorm,common,zscale_mean,Endothelial_stromal,-0.014429655666767455,-0.10094822482535885,0.15708,0.2435985691585914,0.14265034433323254,13435.0,1
HCC,cellnorm,common,zscale_mean,Hepatocyte,-0.006707427307970071,-0.01795509749257971,0.17327333333333333,0.18452100351794298,0.16656590602536325,12522.0,0
HCC,cellnorm,common,zscale_mean,Macrophage,0.024047041514876164,0.06182669926412488,0.17378666666666667,0.13600700891741796,0.1978337081815428,8737.0,0
HCC,cellnorm,common,zscale_mean,NK_cytotoxic_T,0.25227003953538135,0.28041772112880703,0.16723333333333334,0.13908565173990764,0.4195033728687147,7835.0,0
HCC,cellnorm,own,cpm_mean,B_cell,-0.038028575003426525,-0.06039456463074337,0.16850666666666667,0.19087265629398353,0.13047809166324015,8039.5,0
HCC,cellnorm,own,cpm_mean,CD4_T,0.03165603327228451,0.08586092290012799,0.16012,0.1059151103721565,0.1917760332722845,6643.0,0
HCC,cellnorm,own,cpm_mean,Endothelial_stromal,-0.008426793524226027,-0.09494536268281743,0.15708,0.2435985691585914,0.14865320647577399,13435.0,1
HCC,cellnorm,own,cpm_mean,Hepatocyte,0.00854446214019138,-0.0027032080444182585,0.17327333333333333,0.18452100351794298,0.18181779547352472,12522.0,0
HCC,cellnorm,own,cpm_mean,Macrophage,0.0077767346281742075,0.04555639237742293,0.17378666666666667,0.13600700891741796,0.1815634012948409,8737.0,0
HCC,cellnorm,own,cpm_mean,NK_cytotoxic_T,-0.0015218615129975429,0.026625820080428145,0.16723333333333334,0.13908565173990764,0.1657114718203358,7835.0,0
HCC,cellnorm,own,depth_matched,B_cell,-0.015561727058943787,-0.03792771668626064,0.16850666666666667,0.19087265629398353,0.15294493960772287,8039.5,0
HCC,cellnorm,own,depth_matched,CD4_T,0.029737888672571718,0.0839427783004152,0.16012,0.1059151103721565,0.18985788867257172,6643.0,0
HCC,cellnorm,own,depth_matched,Endothelial_stromal,-0.013011508600096753,-0.09953007775868816,0.15708,0.2435985691585914,0.14406849139990327,13435.0,1
HCC,cellnorm,own,depth_matched,Hepatocyte,0.0009325957114311878,-0.01031507447317845,0.17327333333333333,0.18452100351794298,0.17420592904476453,12522.0,0
HCC,cellnorm,own,depth_matched,Macrophage,0.003607990471791701,0.04138764822104042,0.17378666666666667,0.13600700891741796,0.17739465713845837,8737.0,0
HCC,cellnorm,own,depth_matched,NK_cytotoxic_T,-0.0057052391967540705,0.02244244239667162,0.16723333333333334,0.13908565173990764,0.16152809413657926,7835.0,0
HCC,cellnorm,own,lognorm_mean,B_cell,-0.008905988524472448,-0.0312719781517893,0.16850666666666667,0.19087265629398353,0.15960067814219422,8039.5,0
HCC,cellnorm,own,lognorm_mean,CD4_T,0.0013768454368855456,0.055581735064729035,0.16012,0.1059151103721565,0.16149684543688556,6643.0,0
HCC,cellnorm,own,lognorm_mean,Endothelial_stromal,-0.01185418968410284,-0.09837275884269424,0.15708,0.2435985691585914,0.14522581031589715,13435.0,1
HCC,cellnorm,own,lognorm_mean,Hepatocyte,0.011485353199024197,0.00023768301441455758,0.17327333333333333,0.18452100351794298,0.18475868653235752,12522.0,0
HCC,cellnorm,own,lognorm_mean,Macrophage,0.0032286980014919844,0.04100835575074071,0.17378666666666667,0.13600700891741796,0.17701536466815865,8737.0,0
HCC,cellnorm,own,lognorm_mean,NK_cytotoxic_T,0.0046692815711735555,0.03281696316459925,0.16723333333333334,0.13908565173990764,0.1719026149045069,7835.0,0
HCC,cellnorm,own,lognorm_mean_expm1,B_cell,-0.01288997346421856,-0.035255963091535406,0.16850666666666667,0.19087265629398353,0.15561669320244811,8039.5,0
HCC,cellnorm,own,lognorm_mean_expm1,CD4_T,0.01974230893036585,0.07394719855820935,0.16012,0.1059151103721565,0.17986230893036584,6643.0,0
HCC,cellnorm,own,lognorm_mean_expm1,Endothelial_stromal,-0.01525943185544953,-0.10177800101404093,0.15708,0.2435985691585914,0.14182056814455046,13435.0,1
HCC,cellnorm,own,lognorm_mean_expm1,Hepatocyte,0.0044966026810066,-0.00675106750360304,0.17327333333333333,0.18452100351794298,0.17776993601433994,12522.0,0
HCC,cellnorm,own,lognorm_mean_expm1,Macrophage,0.0015574276997110993,0.03933708544895982,0.17378666666666667,0.13600700891741796,0.17534409436637777,8737.0,0
HCC,cellnorm,own,lognorm_mean_expm1,NK_cytotoxic_T,0.0023530660085845285,0.030500747602010218,0.16723333333333334,0.13908565173990764,0.16958639934191788,7835.0,0
HCC,cellnorm,own,pseudobulk_cpm,B_cell,0.02622917474061212,0.003863185113295271,0.16850666666666667,0.19087265629398353,0.1947358414072788,8039.5,0
HCC,cellnorm,own,pseudobulk_cpm,CD4_T,-0.02000909306904611,0.03419579655879738,0.16012,0.1059151103721565,0.14011090693095388,6643.0,0
HCC,cellnorm,own,pseudobulk_cpm,Endothelial_stromal,-0.007931698020806259,-0.09445026717939765,0.15708,0.2435985691585914,0.14914830197919374,13435.0,1
HCC,cellnorm,own,pseudobulk_cpm,Hepatocyte,0.00020964250272712163,-0.011038027681882518,0.17327333333333333,0.18452100351794298,0.17348297583606045,12522.0,0
HCC,cellnorm,own,pseudobulk_cpm,Macrophage,0.000603286531899787,0.03838294428114851,0.17378666666666667,0.13600700891741796,0.17438995319856646,8737.0,0
HCC,cellnorm,own,pseudobulk_cpm,NK_cytotoxic_T,0.0008986873146133427,0.02904636890803903,0.16723333333333334,0.13908565173990764,0.1681320206479467,7835.0,0
HCC,cellnorm,own,raw_mean,B_cell,-0.0028174183129890534,-0.025183407940305904,0.16850666666666667,0.19087265629398353,0.16568924835367763,8039.5,0
HCC,cellnorm,own,raw_mean,CD4_T,0.01715755700729321,0.0713624466351367,0.16012,0.1059151103721565,0.1772775570072932,6643.0,0
HCC,cellnorm,own,raw_mean,Endothelial_stromal,-0.07439546386674603,-0.16091403302533744,0.15708,0.2435985691585914,0.08268453613325397,13435.0,1
HCC,cellnorm,own,raw_mean,Hepatocyte,-0.011159593617851184,-0.02240726380246082,0.17327333333333333,0.18452100351794298,0.16211373971548215,12522.0,0
HCC,cellnorm,own,raw_mean,Macrophage,0.03125110072839668,0.06903075847764541,0.17378666666666667,0.13600700891741796,0.20503776739506335,8737.0,0
HCC,cellnorm,own,raw_mean,NK_cytotoxic_T,0.03996381806189638,0.06811149965532207,0.16723333333333334,0.13908565173990764,0.20719715139522973,7835.0,0
HCC,cellnorm,own,zscale_mean,B_cell,-0.10415842634269243,-0.12652441597000927,0.16850666666666667,0.19087265629398353,0.06434824032397424,8039.5,0
HCC,cellnorm,own,zscale_mean,CD4_T,-0.16012,-0.1059151103721565,0.16012,0.1059151103721565,0.0,6643.0,0
HCC,cellnorm,own,zscale_mean,Endothelial_stromal,-0.017264965294301802,-0.1037835344528932,0.15708,0.2435985691585914,0.1398150347056982,13435.0,1
HCC,cellnorm,own,zscale_mean,Hepatocyte,-0.041630199362854406,-0.05287786954746405,0.17327333333333333,0.18452100351794298,0.13164313397047894,12522.0,0
HCC,cellnorm,own,zscale_mean,Macrophage,-0.027296850078979678,0.01048280767026904,0.17378666666666667,0.13600700891741796,0.146489816587687,8737.0,0
HCC,cellnorm,own,zscale_mean,NK_cytotoxic_T,0.3504704410788283,0.37861812267225403,0.16723333333333334,0.13908565173990764,0.5177037744121616,7835.0,0
HCC,rawsum,common,cpm_mean,B_cell,-0.04846101620720067,-0.07082700583451752,0.16850666666666667,0.19087265629398353,0.12004565045946598,8039.5,0
HCC,rawsum,common,cpm_mean,CD4_T,8.850066836243337e-05,0.05429339029620592,0.16012,0.1059151103721565,0.16020850066836242,6643.0,0
HCC,rawsum,common,cpm_mean,Endothelial_stromal,0.07418063422379774,-0.012337934934793668,0.15708,0.2435985691585914,0.23126063422379772,13435.0,1
HCC,rawsum,common,cpm_mean,Hepatocyte,0.029898080341645615,0.018650410157035977,0.17327333333333333,0.18452100351794298,0.20317141367497893,12522.0,0
HCC,rawsum,common,cpm_mean,Macrophage,-0.022004756966719895,0.015774900782528824,0.17378666666666667,0.13600700891741796,0.15178190969994676,8737.0,0
HCC,rawsum,common,cpm_mean,NK_cytotoxic_T,-0.03370144205988523,-0.005553760466459536,0.16723333333333334,0.13908565173990764,0.1335318912734481,7835.0,0
HCC,rawsum,common,depth_matched,B_cell,-0.027950273024239785,-0.050316262651556636,0.16850666666666667,0.19087265629398353,0.14055639364242686,8039.5,0
HCC,rawsum,common,depth_matched,CD4_T,-0.0028753616910309203,0.051329527936812565,0.16012,0.1059151103721565,0.1572446383089691,6643.0,0
HCC,rawsum,common,depth_matched,Endothelial_stromal,0.0651600096348306,-0.021358559523760798,0.15708,0.2435985691585914,0.2222400096348306,13435.0,1
HCC,rawsum,common,depth_matched,Hepatocyte,0.026036768981560293,0.014789098796950654,0.17327333333333333,0.18452100351794298,0.19931010231489363,12522.0,0
HCC,rawsum,common,depth_matched,Macrophage,-0.024535290663600343,0.01324436708564838,0.17378666666666667,0.13600700891741796,0.14925137600306632,8737.0,0
HCC,rawsum,common,depth_matched,NK_cytotoxic_T,-0.03583585323751986,-0.007688171644094169,0.16723333333333334,0.13908565173990764,0.13139748009581348,7835.0,0
HCC,rawsum,common,lognorm_mean,B_cell,-0.015555939653339962,-0.03792192928065681,0.16850666666666667,0.19087265629398353,0.1529507270133267,8039.5,0
HCC,rawsum,common,lognorm_mean,CD4_T,-0.0480506516023249,0.006154238025518588,0.16012,0.1059151103721565,0.1120693483976751,6643.0,0
HCC,rawsum,common,lognorm_mean,Endothelial_stromal,0.06939600873695027,-0.017122560421641134,0.15708,0.2435985691585914,0.22647600873695026,13435.0,1
HCC,rawsum,common,lognorm_mean,Hepatocyte,0.06813268175936069,0.056885011574751045,0.17327333333333333,0.18452100351794298,0.24140601509269402,12522.0,0
HCC,rawsum,common,lognorm_mean,Macrophage,-0.03204060019298364,0.005739057556265084,0.17378666666666667,0.13600700891741796,0.141746066473683,8737.0,0
HCC,rawsum,common,lognorm_mean,NK_cytotoxic_T,-0.04188149904766247,-0.013733817454236774,0.16723333333333334,0.13908565173990764,0.12535183428567087,7835.0,0
HCC,rawsum,common,lognorm_mean_expm1,B_cell,-0.023951483382688574,-0.046317473010005425,0.16850666666666667,0.19087265629398353,0.1445551832839781,8039.5,0
HCC,rawsum,common,lognorm_mean_expm1,CD4_T,-0.024245385513898824,0.029959504113944664,0.16012,0.1059151103721565,0.1358746144861012,6643.0,0
HCC,rawsum,common,lognorm_mean_expm1,Endothelial_stromal,0.06162522976895115,-0.02489333938964025,0.15708,0.2435985691585914,0.21870522976895118,13435.0,1
HCC,rawsum,common,lognorm_mean_expm1,Hepatocyte,0.042107720495837796,0.030860050311228158,0.17327333333333333,0.18452100351794298,0.21538105382917114,12522.0,0
HCC,rawsum,common,lognorm_mean_expm1,Macrophage,-0.028555381037226362,0.00922427671202236,0.17378666666666667,0.13600700891741796,0.14523128562944032,8737.0,0
HCC,rawsum,common,lognorm_mean_expm1,NK_cytotoxic_T,-0.026980700330975188,0.0011669812624505009,0.16723333333333334,0.13908565173990764,0.14025263300235813,7835.0,0
HCC,rawsum,common,pseudobulk_cpm,B_cell,0.009420381362688341,-0.012945608264628507,0.16850666666666667,0.19087265629398353,0.17792704802935502,8039.5,0
HCC,rawsum,common,pseudobulk_cpm,CD4_T,-0.037406648441008175,0.016798241186835313,0.16012,0.1059151103721565,0.12271335155899182,6643.0,0
HCC,rawsum,common,pseudobulk_cpm,Endothelial_stromal,0.07795492253442868,-0.00856364662416273,0.15708,0.2435985691585914,0.23503492253442868,13435.0,1
HCC,rawsum,common,pseudobulk_cpm,Hepatocyte,0.019403532018592292,0.008155861833982652,0.17327333333333333,0.18452100351794298,0.19267686535192563,12522.0,0
HCC,rawsum,common,pseudobulk_cpm,Macrophage,-0.03386346347028812,0.003916194278960603,0.17378666666666667,0.13600700891741796,0.13992320319637855,8737.0,0
HCC,rawsum,common,pseudobulk_cpm,NK_cytotoxic_T,-0.035508724004413024,-0.007361042410987329,0.16723333333333334,0.13908565173990764,0.13172460932892033,7835.0,0
HCC,rawsum,common,raw_mean,B_cell,-0.00838250903517198,-0.030748498662488827,0.16850666666666667,0.19087265629398353,0.16012415763149468,8039.5,0
HCC,rawsum,common,raw_mean,CD4_T,0.028166612105780336,0.08237150173362383,0.16012,0.1059151103721565,0.18828661210578035,6643.0,0
HCC,rawsum,common,raw_mean,Endothelial_stromal,-0.01585940641128767,-0.10237797556987907,0.15708,0.2435985691585914,0.14122059358871233,13435.0,1
HCC,rawsum,common,raw_mean,Hepatocyte,0.005885828472315679,-0.00536184171229396,0.17327333333333333,0.18452100351794298,0.179159161805649,12522.0,0
HCC,rawsum,common,raw_mean,Macrophage,0.001332523617370309,0.03911218136661903,0.17378666666666667,0.13600700891741796,0.175119190284037,8737.0,0
HCC,rawsum,common,raw_mean,NK_cytotoxic_T,-0.01114304874900668,0.01700463284441901,0.16723333333333334,0.13908565173990764,0.15609028458432667,7835.0,0
HCC,rawsum,common,zscale_mean,B_cell,-0.09685707101623088,-0.11922306064354773,0.16850666666666667,0.19087265629398353,0.07164959565043577,8039.5,0
HCC,rawsum,common,zscale_mean,CD4_T,-0.16012,-0.1059151103721565,0.16012,0.1059151103721565,0.0,6643.0,0
HCC,rawsum,common,zscale_mean,Endothelial_stromal,-0.000932206073217525,-0.08745077523180893,0.15708,0.2435985691585914,0.1561477939267825,13435.0,1
HCC,rawsum,common,zscale_mean,Hepatocyte,-0.0030293181900355095,-0.014276988374645147,0.17327333333333333,0.18452100351794298,0.17024401514329782,12522.0,0
HCC,rawsum,common,zscale_mean,Macrophage,0.01796223224911835,0.05574188999836707,0.17378666666666667,0.13600700891741796,0.19174889891578503,8737.0,0
HCC,rawsum,common,zscale_mean,NK_cytotoxic_T,0.2429763630303656,0.27112404462379125,0.16723333333333334,0.13908565173990764,0.41020969636369886,7835.0,0
HCC,rawsum,own,cpm_mean,B_cell,-0.04846101620720067,-0.07082700583451752,0.16850666666666667,0.19087265629398353,0.12004565045946598,8039.5,0
HCC,rawsum,own,cpm_mean,CD4_T,8.850066836243337e-05,0.05429339029620592,0.16012,0.1059151103721565,0.16020850066836242,6643.0,0
HCC,rawsum,own,cpm_mean,Endothelial_stromal,0.07418063422379774,-0.012337934934793668,0.15708,0.2435985691585914,0.23126063422379772,13435.0,1
